,"p3401","p3407","p3408","p3409","p3410","p3411","p3412","p3413","p3414","p3415","p3416","p3417","p3418","p3419","p3420","p3421","p3422","p3501","p3502","p3503","p3504","p3520","p3521","p3522","p3523","p3524","p3526","p3527","p3528","p3529","p3530","p3531","p3532"
"1999Q2",96.59,95.91,93.49,98.52,97.91,100.01,96.77,96.71,98.89,95.65,97.39,96.11,94.91,95.52,95.79,94.75,95.66,88.35,89.96,90.27,91.86,93.68,92.5,93.89,98.61,90.95,95.36,95.81,96.73,94.11,95.86,94.81,99.35
"1999Q3",97.79,96.85,96.02,98.34,99.09,100.61,98.16,97.61,99.22,96.92,98.28,97.5,97.01,96.92,97.45,97.92,97.16,91.23,95.25,93.22,95.52,95.94,94.71,95.28,98.98,93.96,97.18,97.25,96.19,96,97.16,96.48,97.74
"1999Q4",99.16,98.96,98.72,98.64,99.39,100.11,98.62,98.76,99.17,99.32,98.9,99.26,98.88,98.29,99.17,98.52,99.06,95.56,97.29,95.91,97.96,98.51,97.94,98.02,100.71,96.69,99.34,98.64,97.43,96.81,98.53,98.76,99.8
"2000Q1",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"2000Q2",101.94,102.31,103.69,102.3,103.21,101.21,101.56,101.99,101.6,103.39,102.08,102.63,103.02,103.37,103.61,103.91,103.63,103.12,103.06,104.81,102.79,104.11,102.32,104.93,103.79,109.78,101.93,101.7,102.42,101.24,102.08,101.42,101.4
"2000Q3",105.57,105.83,107.21,104.28,105.13,102.62,103.32,103.84,103.22,106.67,106.04,105.52,105.56,107.87,107.16,107.28,108.05,106.79,104,109.37,107.16,108.9,107.8,109.46,107.74,116.69,106.01,104.89,103.84,105.3,103.61,101.69,102.6
"2000Q4",106.71,107.3,110.05,105.62,106.27,105.74,105.6,105.76,105.12,109.29,107.97,107.24,108.01,110.25,110.04,110.05,111.28,108.6,107.93,113.98,111.33,113.21,110.9,112.76,111.41,122.53,110.79,108.79,106.45,109.88,104.66,103.97,103.26
"2001Q1",107.97,108.5,112.27,106.05,108.34,107.49,108.03,105.91,105.03,111.24,109.48,108.73,110.2,112.1,111.83,111.89,113.5,110.61,109.86,115.4,114.11,115.54,112.3,116.48,114.64,127.44,111.99,110.75,108.58,109.96,106.13,105.41,104.84
"2001Q2",111.38,112.8,117.33,109.67,111.57,109.1,110.31,107.2,107.49,114.84,113.01,112.68,114.82,116.98,115.25,115.19,117.39,113.32,113.86,120.01,119.17,120.75,117.85,121.95,121.63,130.05,114.37,116.57,108.56,112.9,109.31,105.64,106.97
"2001Q3",114.92,116.05,121.35,112.17,114.12,111.16,111.94,108.71,108.71,119.26,116.18,116.51,119.68,120.66,118.93,118.85,120.66,116.44,116.58,122.75,121.07,125.07,121.21,128.64,122.84,133.17,120.22,120.86,113.29,113.99,111.51,108.65,111.66
"2001Q4",118.02,118.3,124.28,113.56,116.51,112.59,113.18,109.11,109.45,120.81,117.41,118.95,121.86,122.69,120.72,120.81,122.51,119.71,116.53,122.96,123.64,127.2,124.97,133.96,128.55,134.81,123.39,123.96,116.58,114.3,113.48,109.55,114.12
"2002Q1",119.53,119.67,127.41,114.74,118.23,112.95,113.44,110.6,111.16,122.43,118.55,121.31,123.66,124.32,122.38,123.18,125.01,124,116.14,124.12,125.75,129.67,127.95,136.69,134.36,134.34,125.83,125.37,119.85,117.99,116.33,110.94,116.63
"2002Q2",122.54,122.39,131.36,116.46,120.47,116.63,116.31,112.15,111.41,125.71,121.47,124.82,126.42,127.34,124.93,125.88,128.11,133.51,117.99,126.26,128.06,132.8,131.56,142.41,139.32,138.94,131.84,128.81,124.97,124.88,119.45,114.9,118.27
"2002Q3",124.61,126.43,135.53,119.44,123.98,120.45,118.1,113.88,113.67,128.2,122.48,127.35,129.37,130.91,128.57,130.52,132.23,136.04,120.21,132.34,131.36,136.39,135.35,147.69,152.52,144.31,134.42,133.89,129.51,126.92,123.27,117.93,120.58
"2002Q4",126.12,128.58,139.24,122.28,126.55,122.07,119.74,115.58,115.49,130.92,124.51,129.52,132.06,133.37,131.35,133.91,136.53,138.6,121.38,136.23,133.7,139.78,140.4,147.66,158.5,149.18,142.21,138.04,134.41,130.49,126.92,122.11,122.64
"2003Q1",128.23,132.13,142.02,124.66,128.55,125.4,121.37,117.15,117.25,132.8,126.58,131.26,134.34,135.39,133.6,135.19,137.79,141.27,124.02,140.21,135.55,141.81,143.36,151.4,163.6,154.45,146.74,142.57,135.65,133.34,128.48,125.64,124.01
"2003Q2",131.2,134.9,146.94,128.97,133.19,128.42,124.45,119.02,119.43,135.49,128.23,135.08,137.91,138.43,137.44,137.39,141.6,144.13,126.55,143.92,140.13,144.84,148.84,153.91,168.43,158.79,151.11,148.32,139.95,137.66,132.51,127.81,125.98
"2003Q3",134.8,138.43,152.52,132.51,136.57,132.12,128.84,120.51,121.73,139.45,131.57,138.51,141.24,140.22,140.46,138.74,146.14,148.72,129.07,146.98,143.03,148.31,154.26,153.53,173.21,164.04,161.19,153.69,143.9,143.01,138.61,131.4,129.94
"2003Q4",136.74,141.91,157.06,135.97,138.79,135.27,131.69,122.73,123.15,140.82,131.92,140.9,143.01,141.78,142.37,140.31,148.91,149.89,131.42,148.63,146.39,153.04,157.04,155.09,181.09,167.86,166.56,159.18,148.04,146.71,140.66,134.1,134.89
"2004Q1",139.35,144.39,159.86,138.27,141.62,137.16,134.03,124.65,124.87,142.7,133.94,143.5,144.77,143.66,144.71,141.94,152.81,151.18,134.27,151.5,149.84,156.65,160.67,160.94,192.36,169.93,174.17,163.29,154.73,151.83,143.47,138.75,139.59
"2004Q2",143.94,148.09,164.41,142.26,145.52,141.81,137.85,127.82,128.49,146.25,136.93,147.35,147.93,146.96,147.39,146.45,157.76,152.17,138.87,155.29,154.79,163.42,164.99,170.52,203.99,177.49,186.5,169.09,161.53,157.91,148.39,145.41,147.84
"2004Q3",147.98,151.86,169.29,147.63,150.29,144.96,142.22,131.09,132.12,150.26,139.04,151.48,151.38,150.91,151.21,152.34,161.97,156.96,144.19,162.1,159.95,169.85,172.05,180.75,210.46,182.12,190.56,175.65,173.64,168.16,151.7,152.49,153.42
"2004Q4",150.61,154.73,172.55,150.4,154.87,149.74,145.23,134.63,135.15,153.08,141.28,154.73,154.56,152.91,153.98,154.9,166.35,160.6,145.45,168.05,165.08,173.43,179.46,187.98,218.72,184.3,201.04,181.35,184.99,180.33,157.81,158.89,156.59
"2005Q1",152.82,158.5,175.68,153.2,157.38,152.21,147.94,138.12,137.75,155.03,143.8,156.36,156.93,155.72,157.93,157.78,169.92,162.6,144.63,169.74,169.08,176.06,184,188.33,230.43,185.99,205.05,185.23,191.37,183.56,160.97,162.76,161.6
"2005Q2",156.88,163.68,181.91,157.05,161.58,155.8,151.38,141.26,140.31,160.2,149.07,159.47,161.95,161.76,164.48,162.36,174.38,166.28,147.56,176.86,173.5,179.87,191.32,189.34,238.91,190.42,213.41,191.27,201.33,193.64,165.97,168.14,166.25
"2005Q3",160.78,168.5,186.3,160.91,167.82,161.14,156.76,145.02,143.3,163.82,157.59,162.28,167.42,166.44,172.67,168.84,180.61,175.35,149.99,180.33,180.36,185.6,196,196.85,248.65,190.79,225.01,197.09,208.24,200.74,171.39,171.5,170.32
"2005Q4",163.02,172.81,191.95,165.87,171.41,163.33,160.24,147.57,145.82,167.15,163.24,165.17,170.74,171.82,178.4,173.45,184.06,179.48,153.76,183.26,183.38,189.72,201.64,201.17,262.77,196.65,233.81,202.77,215.38,203.42,174.99,176.94,177.32
"2006Q1",164.56,174.72,195.18,169.55,174.24,166.28,163.98,150.16,148.67,170.3,166.75,167.67,172.83,174.32,181.57,176.05,185.48,182.19,158.76,188.58,185.5,193.09,206.93,208.34,268.52,201.2,243.16,206.96,222.77,213.76,179.93,182.14,180.96
"2006Q2",167.67,178.24,198.79,173.7,179.43,169.81,166.82,153.89,152.52,172.54,171.43,170.42,177.17,178.34,185.23,181.71,189.77,189.34,159.24,192.64,189.82,197.36,213.48,215.87,275.51,205.42,255.13,212.08,231.34,220.73,184.04,185.29,187.91
"2006Q3",169.86,181.02,202.92,177.27,181.14,172.7,169.48,157.63,154.5,177.44,174.29,173.26,179.16,181.74,187.13,184.59,191.46,189.15,159.69,196.02,191.85,199.65,220.62,221.82,283.93,217.87,263.1,216.7,238.75,225.11,188.23,189.78,192.71
"2006Q4",172.32,183.2,203.41,178.5,184.41,175.75,172.24,159.73,157.19,179.85,176.95,174.78,180.86,183.38,187.98,186.92,193.57,190.91,158.67,200.24,194.92,200.63,223.67,225.62,283.93,223.11,263.88,218.24,241.33,236.69,192.03,190.01,195.41
"2007Q1",174,184.48,204.11,180.66,185.52,176.8,174.45,161.22,158.61,179.2,177.46,175.12,182.83,182.98,188.65,189.42,195.83,193.86,158.55,201.44,195.77,201.07,227.11,228.1,288.46,229.43,265.43,217.63,247.54,242.8,192.75,192.86,199.23
"2007Q2",174.17,185.73,203.45,181.22,185.99,178.11,176.94,161.79,160.22,180.27,179.22,175.4,182.46,181.61,188.44,187.26,193.94,192.38,159.53,202.93,195.11,198.83,227.4,227.58,292.08,234.67,254.66,214.87,248.64,246.87,193.69,195.4,198.14
"2007Q3",174.21,183.69,200.78,180.76,185.74,176.71,175.66,159.12,161.29,178.7,179.15,174.37,182.17,180.08,185.75,184.97,192.67,193.84,164.75,205.93,192.85,197.25,224.05,221.68,287.78,233.38,243.33,210.38,247.13,246.26,190.63,194.53,197.18
"2007Q4",172.27,179.26,196.52,177.99,183.67,173.95,172.69,154.57,157.94,176.46,178.72,172.77,181.3,178.04,181.63,181.49,189.89,189.76,165.88,204.07,192.65,192.46,219.68,218.7,276.89,229.62,236.35,205.76,243.43,243.5,187.56,190.78,192.88
"2008Q1",170.75,176.85,192.13,173.47,182.57,171.95,169.84,149.75,155.63,176.78,178.84,169.8,178.41,175.42,177.62,178.4,184.57,186.75,169.89,202.67,189.88,187.1,216.04,218.91,278.55,227.72,235.13,201.9,242.28,239.77,187.12,187.62,187.7
"2008Q2",168.69,169.14,180.91,167.49,177.07,167.62,162.63,142.13,148.35,172.58,174.63,165.24,176.75,171.06,169.83,171.09,177.39,185.36,173.86,199.46,185.67,180.03,208.83,219.77,262.15,225.23,229.92,194.29,231.22,233.62,179.39,183.29,182.78
"2008Q3",165.12,160.64,170.17,161.92,173.65,162.8,153.94,131.5,140.11,165.92,170.3,160.05,173.87,165.94,164.1,165.25,165.44,173.94,169.23,192.3,178.39,171.07,195.59,219.52,232.47,225.58,222.46,184.73,213.08,216.5,173.07,176.29,171.19
"2008Q4",162.83,152.37,160.52,159.22,170.24,155.42,148.23,123.06,133.29,161.71,167.73,155.24,171.37,162.12,159.54,160.44,156.92,177.4,165.4,188.24,173.43,164.92,178.27,213.62,198.38,223.24,217.39,175.37,202.2,198.39,165.76,169.41,164.64
"2009Q1",159.97,147.67,149.37,156.27,167.16,148.99,142.47,113.75,123.69,156.98,165.01,151.75,167.85,159.96,155.27,156.31,151.46,173.05,165.55,183.4,168.55,161.23,163.39,208.04,170.3,215.15,202.71,166.22,175.54,182.66,157.77,158.55,157.99
"2009Q2",154.28,135.48,137.04,147.86,164.66,140.12,135.74,102.69,116.74,151.59,157.58,145.35,161.01,155.45,149.04,150.21,140.9,166.9,157.22,179.52,162.1,153,143.03,194.98,148.53,211.49,183.75,155.72,158.49,165.65,152.34,146.74,148.22
"2009Q3",150.82,128.68,129.87,141.04,159.97,132.05,131.25,95.72,108.78,147.92,152.98,138.11,153.23,151.21,142.81,143.04,133.36,162.87,158.14,173.98,154.34,143.61,131.01,171.87,139.05,204.98,173.33,149.08,145.22,164.11,148.48,136.37,143.88
"2009Q4",148.2,124.56,126.97,137.81,157.5,132.78,130.1,92.65,105.63,144.01,148.96,136.03,151.63,146.35,139.69,138.83,128.26,162.11,153.25,173.14,150.25,138.05,126.16,166.54,132.98,198.92,168.44,146.1,135.95,161.3,147.86,133.63,140.89
"2010Q1",146.62,122.54,125.03,135.53,156.57,132.93,127.63,89.47,102.91,143.33,146.84,133.19,151.28,144.58,138.87,138.07,124.61,160.3,153.11,172.81,148.35,134.84,121.25,159.63,129.4,195.48,166.85,143.01,129.8,156.41,145.17,128.15,133.24
"2010Q2",144.07,122.89,125.8,136.13,154.97,134.21,126.39,88.84,102.04,139.95,146.92,131.81,149.27,142.2,136.78,135.09,122.17,158.39,156.08,168.35,147.82,131.93,120.03,159.01,124.74,190.95,163.93,142.3,124.31,148.78,144.81,124.41,128.51
"2010Q3",141.76,120.61,123.28,133.74,152.26,132.75,123.83,88.1,101.32,137.01,144.45,129.16,146.46,139.61,134.22,133.33,119.19,159.26,155.17,167.86,146.98,128.19,117.32,163.01,119.16,190.27,154.75,138.85,120.92,138.92,140.8,121.21,123.24
"2010Q4",138.72,118.66,121.34,131.25,151.51,128.29,119.73,86.9,99.83,134.6,143.11,124.9,142.42,138.67,130.91,131.67,114.19,154.06,158.44,165.24,144.02,124.75,115.31,162.75,113.74,182.92,149.24,133.45,118.23,136.24,136.32,116.8,118.26
"2011Q1",137.92,114.4,119.49,129.61,149.46,124.14,116.42,85.7,97.38,132.41,143.47,119.77,140.64,136.1,127.34,128.98,111.95,151.03,159.75,163.49,141.83,120.72,113.61,160.5,108.86,180.31,136.48,128.72,112.51,129.18,132.02,112.47,114.42
"2011Q2",134.33,107.94,114.63,124.46,145.51,116.23,110.25,82.43,92.76,128.14,142.25,113.69,136.4,131.36,123.93,125.55,108.34,146.68,157.98,164.29,135.39,114.78,109.18,153.2,103.88,175.85,131.57,123.57,108.47,128.37,125.55,102.02,107.16
"2011Q3",130.08,104.53,111.37,122.94,144.83,112.41,109.16,79.56,89.09,124.47,141.52,111.78,135.89,129.18,122.26,124.17,105.14,139.89,157.25,164.64,132,113.14,107.39,150.36,100.98,170.77,128.48,119.57,102.77,124.54,121.66,98.03,102.54
"2011Q4",127.17,101.64,108.34,119.31,142.17,109.19,107.42,76.51,86.69,121.69,139.21,108.75,132.67,126.1,120.17,122.07,103.54,138.35,154.29,163.71,128.51,112.64,103.49,144.74,95.1,171.92,121.11,117.01,98.48,123.31,119.66,92.59,94.95
"2012Q1",125.42,101.62,105.84,115.4,139.86,105.23,105.93,73.4,84.27,120.1,136.82,108.06,131.03,124.97,117.85,120.98,100.38,137.88,153.53,163,126.71,110.9,101.3,145.57,88.26,174.98,124.06,116.78,97.25,123.97,115.75,89.1,89.76
"2012Q2",122.49,98.71,103.28,113.49,138.22,104.4,105.06,70.39,82.11,120.55,135.88,105.55,129.89,123.85,115.96,120.01,98.71,137.82,150.66,158.83,129.36,112.57,99.14,149.4,83.74,176.12,121.48,113.92,90.87,121.87,115.65,87.85,83.86
"2012Q3",121.59,98.05,103.29,112.43,135.73,102.7,101.5,67.76,82.01,121.09,136.66,103.78,127.74,123.62,115.79,119.29,97.29,141.1,152.23,158.07,130.59,112.08,96.5,147.81,82.75,175.79,123.55,111.89,85.59,123.37,113.96,83.66,81.67
"2012Q4",122.85,98.46,102.1,114.23,134.42,102.27,100.82,64.73,82.02,122,138.59,103.45,128.14,122.69,116.64,120.2,98.27,140.66,153.17,160.99,131.68,111.41,95.87,156.15,84.09,174.79,123.51,112.15,81.42,118.93,113.37,82.06,81.37
"2013Q1",123.33,97.82,103.63,115.5,134.27,103.78,100.24,66.44,82.99,121.35,139.77,103.73,128.07,124.01,117.72,120.77,99.53,144.8,152.59,160.63,133.71,112.39,97.22,157.31,89.08,176.18,125.73,112.4,78.55,117.25,114.55,81.55,82.05
"2013Q2",127.26,100.84,106.97,120.14,135.88,104.25,101.62,68.01,85.38,123.23,144.01,106.41,129.2,127.23,121.72,124.82,101.42,149.19,159,169.59,136.73,115.03,98.61,166.97,93.71,182.75,125.45,113.53,77.02,120.12,117.11,81.11,82.78
"2013Q3",131.39,104.62,110.13,122.91,139.1,107.59,104.24,69.3,85.31,128.35,147.17,110.64,133.71,130.97,126.34,128.38,106.17,157.46,162.41,178.76,143.14,119.53,103.31,176.1,98.24,185.93,128.48,118.18,78.03,123.42,119.07,82.23,83.21
"2013Q4",134.59,107.25,115.85,124.22,140.92,108.83,105.22,70.98,86.14,131.31,149.24,113.86,136.25,134.08,129.29,129.51,109.28,157.45,165.48,181,147.11,125.19,105.94,181.04,97,195.17,131.53,121.77,81.32,126.6,120.06,83,82.17
"2014Q1",136.13,109.89,119.97,126.6,142.29,110.66,106.83,73.03,87.15,135.31,151.26,116.68,139.11,136.37,132.63,132.82,112.6,162.29,166.21,184.98,150.47,129.09,108.28,187.09,101.2,200.27,134.01,124.2,83.38,128.88,121.92,83.93,82
"2014Q2",139.25,113.39,127.16,127.76,144.6,113.5,107.39,75.37,87.33,138.54,154.55,120.69,143.14,139.97,136.15,134.86,116.82,161.55,169.7,189.92,156.32,134.95,112.31,193.01,105.65,211.63,135,127.42,86.29,129.36,123.15,86.7,85.45
"2014Q3",141.91,116.34,133.73,129.56,146.09,114.45,109.88,75.7,88.46,140.96,158.85,122.8,145.28,141.48,139.18,138.26,120.32,162.34,173.14,196.41,159.55,140.23,116.74,202.97,114.86,222.19,133.57,131.24,88.77,132.25,125.48,91,88.16
"2014Q4",141.62,117.69,137.66,130.99,146.24,117.18,111.17,76.28,88.48,142.57,160.83,124.18,148.11,143.51,140.37,140.35,121.87,169.22,174.11,198.07,162.4,142.2,121.39,206.9,120.01,221.78,139.52,135.01,90.18,133.77,130.24,93.6,87.89
"2015Q1",142.07,119.82,140.36,133.64,146.9,116.87,111.68,75.46,87.32,144.4,163,125.86,149.61,144.66,141.66,140.54,123.54,167.67,175.99,200.63,163.99,145.05,127.3,212.98,124.07,226.43,145.34,138.25,93.16,134.06,131.39,96.16,91.1
"2015Q2",142.49,122.43,145.16,137.42,147.94,118.5,113.42,74.68,88.14,148.94,163.62,127.73,151.9,145.94,143.17,142.82,125.89,172.58,176.04,205.63,169.52,148.9,130.46,218.76,128.69,226.35,149.07,144,99.99,134.46,134.99,96.34,90.88
"2015Q3",143.47,125.07,147.89,139.24,149.91,121.01,115.86,77.93,88.82,150.68,163.03,131.26,155.65,148.86,144.96,144.62,129.3,175.62,175.06,207.08,170.33,151.03,135.35,219.58,127.38,232.17,158.22,147.01,104.82,134.74,138.9,96.25,91.17
"2015Q4",145.6,129,152.03,139.85,151.19,121.4,117.66,79.71,90.42,152.38,162.49,133.95,156.73,148.96,145.86,146.08,132.3,179.33,176.62,211.03,172.48,152.86,139.92,221.15,131.93,236.61,168.28,150.86,104.19,138.38,139.22,97.94,94.02
"2016Q1",146.09,130.85,156.61,140.33,151.39,122.59,119.71,80.29,91.86,152.18,161.62,135.35,158.23,149.81,147.16,149.39,134.35,181.61,177.47,211.64,173.8,155.35,141.55,223.86,138.85,239.26,173.56,151.9,105.66,139.96,142.93,97.85,96.94
"2016Q2",148.11,133.49,159.35,141.17,152.85,124.55,121.93,80.98,92.96,153.15,162.5,137.22,161.7,151.63,149.13,150.94,137.01,183.72,180.52,212.94,174.03,156.26,146.78,233.32,147.95,245.14,180.96,154.47,104.87,144.41,144.17,102.54,98.2
"2016Q3",149.63,139.32,164.14,143.38,153.82,125.99,123.08,81.7,93.66,154.84,163.86,139.04,163.13,153.46,152.29,153.84,141.07,188.41,178.51,217.3,179.3,163.69,148.52,243.23,152.78,256.45,182.62,159.4,108.95,149.78,149.02,103.45,102.76
"2016Q4",148.97,140.59,165.92,143.98,154.44,128.27,125.95,85.04,95.69,155,164.5,140.27,165.17,155.18,153.77,155.88,142.09,182.54,179.86,218.83,180.63,166.11,149.58,248.56,159.44,258.79,183.1,162.28,111,153.65,151.13,104.64,106.02
"2017Q1",149.23,142.56,166.81,145.36,155.83,130.83,125.8,85.67,96.7,155.49,164.6,142.02,166.63,155.7,155.04,155.78,142.23,185.2,178.84,217.67,182.18,166.58,150.58,249.79,160.51,261.47,184.39,163.89,108.87,154.36,150.59,105.8,104.67
"2017Q2",150.55,144.49,168.41,145.9,157.12,131.43,127.16,88.48,98.6,156.93,161.64,145.22,168.8,156.38,155.61,156.78,143.21,182.88,176.31,218.37,185.46,169,150.9,250.02,163.7,270.05,184.55,166.17,111.51,160.6,151.92,103.56,107.18
"2017Q3",150.84,144.14,168.05,147.31,159.28,132.87,128.18,90.33,100.79,158.14,160.85,148.43,172.12,157.08,156.1,157.78,145.66,179.89,179.23,217.25,185.06,166.85,152.97,248.16,165.08,271.99,193.69,166.87,111.83,163.29,152.38,106.18,108.39
"2017Q4",151.34,146.75,169.31,148.41,160.81,135.54,128.36,91.25,102.16,159.61,160.04,150.56,174.05,157.3,156.52,158.59,147.9,182.86,178.11,214.98,186.81,168.57,157.37,248.27,169.94,278.84,196.37,168.38,113.54,163.81,153.74,108.69,110.18
"2018Q1",151.47,148.19,173.13,149.04,161.7,137.06,131.5,95.32,104.4,160.58,160.28,152.39,175.85,158.38,157.44,159.17,150.45,184.47,177.83,216.96,187.22,171.49,159.89,249.73,181.34,282.59,199.47,171.25,119.91,166.32,156.31,111.47,113.22
"2018Q2",150.99,151.08,176.26,150.95,163.55,140.83,134.9,99.23,107.16,161.01,160.58,155.72,178.4,160.56,158.68,160.46,154.15,187.42,181.79,216.64,185.74,174.57,166.67,251.2,186.95,281.7,205.19,175.54,125.56,165.95,158.97,117.98,116.03
"2018Q3",150.92,152.93,178.93,152.98,164.68,142.5,136.4,101.74,109.62,160.66,159.48,157.07,180.04,159.83,159.44,160.93,156.05,189.67,184.08,214.17,189.81,177.68,171.35,259.07,201.93,284.13,204.28,178.29,129.11,167.32,159.28,121.85,118.43
"2018Q4",150.83,153.8,180.37,155.81,165.42,144.18,139.19,103.8,110.71,160.78,158.94,158.56,181.5,160.59,160.91,160.8,157.85,195.34,183.52,215.62,190.64,178.53,175.56,259.17,207,276.69,207.59,181.27,133.58,169,161.51,122.99,120.92
"2019Q1",150.09,155.12,179.88,157.12,165.81,145.86,141.03,105.3,113.63,160.7,157.26,159.43,183.2,161.14,161.11,161.15,159.52,195.15,184.88,214.48,192.11,178.23,178.44,262.97,213,278.67,213.35,184.21,132.37,169.24,164,126.48,122.79
"2019Q2",149.85,155.95,180.34,157.22,167.31,146.55,143.89,106.18,113.54,159.77,157.39,160.13,183.27,159.68,161.66,160.85,159.35,195.98,180.31,214.61,193.14,177.78,179.52,263.17,217.47,279.84,216.12,185.71,136.52,168.33,165.13,127.58,125.15
"2019Q3",149.31,157.78,179.23,158.03,167.36,149.17,146.53,108.05,116.39,159.16,158.6,161.44,182.96,159.72,161.95,159.86,160.09,197.88,178.56,218.8,191.07,177.78,177.67,261.24,218.86,280.31,223.64,189,137.48,170.21,169.73,128.77,128.39
"2019Q4",149.02,157.61,180,157.1,168.28,149.69,147.77,110.42,117.8,158.97,158.4,161.18,183.65,158.65,161.64,159.87,160.99,201.69,181.57,221.74,192.49,180.14,176.87,266.62,221.48,286.04,226.85,191.89,141.44,174.27,172.03,133.1,131.72
"2020Q1",149.27,158.47,179.71,156.61,169.65,151.03,147.2,112.48,119.5,159.04,158.31,162.1,183.54,158.14,161.91,159.67,160.74,208.75,180.1,221.86,190.27,179.45,179.81,269.97,222.9,284.76,232.58,193.58,147.95,181.46,172.3,136.09,134.57
"2020Q2",148.03,158.9,179.16,156.38,170.14,152.66,147.68,114.57,122.06,157.98,155.58,161.31,183.94,157.22,162.18,158.29,161.94,209.2,175.02,220.33,189.95,180.7,179.59,272.4,227.14,288.06,238.83,196.88,151.5,186.98,176.84,139.73,141.04
"2020Q3",148.87,159.8,182.21,157.88,172.7,153.81,150.68,118.39,125.47,158.72,155.75,161.95,186.39,159.12,163.7,159.92,163.61,212.32,172.29,218.44,193.34,183.23,188.22,277.87,245.35,283.62,248.1,201.51,160.67,189.77,180.91,143.73,143.64
"2020Q4",152.91,164.8,186.63,161.81,176.97,158.51,154.8,125.82,134.03,162.04,158.7,166.82,190.14,163.88,168.19,163.74,167.53,214.77,172.13,217.98,196.19,186.77,197.13,286.46,265.87,283.74,264.05,209.63,174.84,194.58,187.47,155.54,151.69
