,"p3401","p3407","p3408","p3409","p3410","p3411","p3412","p3413","p3414","p3415","p3416","p3417","p3418","p3419","p3420","p3421","p3422","p3501","p3502","p3503","p3504","p3520","p3521","p3522","p3523","p3524","p3526","p3527","p3528","p3529","p3530","p3531","p3532"
"2004Q1",139.33,144.42,159.94,138.3,141.6,137.16,134.04,124.67,124.85,142.7,133.95,143.51,144.76,143.64,144.72,141.97,152.85,151.18,134.32,151.55,149.92,156.7,160.82,161.06,192.34,169.72,174.26,163.31,154.74,151.9,143.52,138.86,139.61
"2004Q2",143.92,148.12,164.48,142.29,145.5,141.82,137.87,127.84,128.47,146.26,136.95,147.37,147.92,146.94,147.4,146.48,157.79,152.22,138.9,155.35,154.88,163.47,165.17,170.66,204,177.33,186.52,169.11,161.57,157.99,148.45,145.54,147.89
"2004Q3",147.97,151.89,169.37,147.66,150.27,144.97,142.23,131.12,132.11,150.27,139.07,151.49,151.38,150.88,151.23,152.38,162.01,157.03,144.22,162.16,160.04,169.93,172.25,180.91,210.49,182.02,190.61,175.68,173.67,168.26,151.76,152.64,153.48
"2004Q4",150.59,154.76,172.62,150.44,154.85,149.75,145.23,134.65,135.14,153.08,141.31,154.73,154.56,152.89,153.99,154.93,166.4,160.67,145.45,168.1,165.19,173.53,179.68,188.13,218.75,184.25,201.09,181.39,184.98,180.41,157.88,159.07,156.67
"2005Q1",152.81,158.54,175.76,153.24,157.37,152.22,147.94,138.14,137.75,155.05,143.85,156.36,156.93,155.7,157.95,157.82,169.97,162.66,144.65,169.82,169.2,176.17,184.23,188.5,230.51,186.03,205.16,185.28,191.39,183.61,161.05,162.97,161.71
"2005Q2",156.87,163.73,182,157.1,161.58,155.82,151.38,141.28,140.31,160.23,149.11,159.47,161.94,161.75,164.5,162.41,174.44,166.37,147.62,176.99,173.64,180,191.59,189.53,239.03,190.41,213.63,191.33,201.34,193.71,166.07,168.39,166.37
"2005Q3",160.76,168.56,186.4,160.98,167.82,161.16,156.74,145.05,143.3,163.86,157.64,162.26,167.41,166.44,172.7,168.91,180.67,175.46,150.07,180.49,180.51,185.75,196.3,197.07,248.74,190.82,225.27,197.17,208.26,200.8,171.51,171.8,170.47
"2005Q4",163,172.89,192.07,165.93,171.42,163.35,160.21,147.6,145.82,167.2,163.3,165.14,170.73,171.81,178.44,173.54,184.12,179.61,153.86,183.43,183.53,189.88,201.95,201.46,262.87,196.68,234.16,202.85,215.43,203.5,175.14,177.27,177.51
"2006Q1",164.53,174.8,195.31,169.62,174.24,166.31,163.96,150.19,148.67,170.36,166.81,167.64,172.82,174.31,181.62,176.15,185.55,182.33,158.86,188.76,185.65,193.25,207.26,208.62,268.67,201.17,243.51,207.05,222.82,213.82,180.08,182.48,181.16
"2006Q2",167.65,178.33,198.91,173.77,179.43,169.86,166.8,153.93,152.52,172.59,171.48,170.37,177.16,178.33,185.28,181.82,189.83,189.44,159.31,192.82,189.95,197.54,213.84,216.13,275.64,205.49,255.52,212.17,231.38,220.81,184.2,185.64,188.13
"2006Q3",169.84,181.11,203.04,177.34,181.14,172.75,169.46,157.66,154.51,177.49,174.34,173.22,179.15,181.74,187.18,184.7,191.52,189.26,159.76,196.17,191.99,199.84,221,222.07,284.13,217.95,263.53,216.82,238.82,225.21,188.39,190.12,192.94
"2006Q4",172.29,183.29,203.51,178.58,184.42,175.82,172.23,159.77,157.19,179.9,177,174.75,180.83,183.38,188.03,187.03,193.64,191.01,158.76,200.43,195.03,200.84,224.05,225.8,284.2,223.23,264.39,218.35,241.39,236.79,192.2,190.39,195.64
"2007Q1",173.98,184.57,204.21,180.73,185.53,176.86,174.44,161.25,158.62,179.26,177.5,175.09,182.81,182.98,188.7,189.51,195.89,194.03,158.65,201.62,195.87,201.29,227.5,228.27,288.67,229.59,265.87,217.75,247.6,242.99,192.93,193.25,199.49
"2007Q2",174.13,185.81,203.53,181.29,185.99,178.17,176.92,161.82,160.23,180.34,179.27,175.37,182.43,181.6,188.49,187.36,194.01,192.55,159.62,203.11,195.22,199.04,227.8,227.72,292.3,234.72,255.14,214.97,248.72,247.07,193.87,195.81,198.41
"2007Q3",174.16,183.75,200.83,180.84,185.75,176.77,175.64,159.15,161.3,178.77,179.2,174.33,182.14,180.05,185.8,185.06,192.74,194.04,164.85,206.15,192.93,197.48,224.45,221.79,287.94,233.32,243.84,210.47,247.18,246.43,190.81,194.97,197.45
"2007Q4",172.23,179.29,196.56,178.05,183.68,173.99,172.67,154.6,157.96,176.54,178.77,172.73,181.26,178.01,181.66,181.58,189.95,189.99,165.97,204.28,192.75,192.65,220.12,218.79,277.01,229.5,236.78,205.85,243.5,243.75,187.73,191.19,193.16
"2008Q1",170.7,176.87,192.14,173.54,182.57,171.98,169.82,149.79,155.64,176.86,178.9,169.75,178.38,175.39,177.66,178.49,184.62,186.98,169.96,202.89,189.98,187.28,216.44,219.02,278.62,227.54,235.59,201.98,242.35,239.98,187.27,188.02,187.96
"2008Q2",168.63,169.16,180.9,167.55,177.07,167.65,162.6,142.17,148.37,172.66,174.69,165.18,176.72,171.03,169.86,171.17,177.43,185.59,173.92,199.7,185.75,180.19,209.16,219.92,262.24,225,230.32,194.35,231.25,233.82,179.53,183.69,183.03
"2008Q3",165.07,160.65,170.15,161.97,173.64,162.83,153.92,131.54,140.12,165.99,170.36,160.01,173.84,165.92,164.12,165.32,165.46,174.08,169.28,192.56,178.51,171.23,195.92,219.72,232.61,225.36,222.82,184.77,213.09,216.65,173.2,176.66,171.45
"2008Q4",162.78,152.38,160.49,159.27,170.23,155.45,148.21,123.11,133.3,161.77,167.79,155.2,171.35,162.1,159.57,160.51,156.91,177.52,165.45,188.48,173.53,165.09,178.55,213.83,198.49,223.11,217.76,175.41,202.2,198.51,165.87,169.78,164.9
"2009Q1",159.92,147.68,149.37,156.3,167.14,149.03,142.44,113.79,123.69,157.05,165.06,151.72,167.83,159.94,155.3,156.38,151.45,173.19,165.61,183.6,168.67,161.39,163.64,208.24,170.48,215.06,203.08,166.27,175.53,182.74,157.85,158.9,158.25
"2009Q2",154.22,135.5,137.05,147.9,164.65,140.15,135.71,102.73,116.74,151.66,157.63,145.31,160.98,155.41,149.08,150.28,140.87,167.02,157.25,179.74,162.22,153.17,143.23,195.15,148.64,211.39,184.11,155.77,158.5,165.8,152.43,147.08,148.47
"2009Q3",150.77,128.68,129.9,141.06,159.96,132.08,131.22,95.75,108.78,147.98,153.01,138.08,153.2,151.18,142.84,143.11,133.33,163.01,158.22,174.15,154.41,143.77,131.14,171.96,139.13,204.84,173.67,149.14,145.26,164.31,148.57,136.71,144.14
"2009Q4",148.13,124.57,127,137.83,157.49,132.79,130.05,92.69,105.63,144.07,148.98,136,151.6,146.32,139.71,138.89,128.25,162.21,153.32,173.31,150.32,138.2,126.29,166.61,133.08,198.75,168.71,146.16,136,161.53,147.95,133.98,141.19
"2010Q1",146.55,122.56,125.07,135.56,156.56,132.94,127.59,89.5,102.91,143.39,146.87,133.16,151.24,144.54,138.89,138.12,124.59,160.39,153.17,172.97,148.42,134.99,121.38,159.7,129.47,195.32,167.08,143.06,129.87,156.63,145.28,128.52,133.57
"2010Q2",143.99,122.91,125.84,136.16,154.96,134.21,126.36,88.87,102.04,139.99,146.94,131.77,149.25,142.17,136.79,135.15,122.17,158.48,156.17,168.46,147.89,132.06,120.17,159.06,124.79,190.82,164.15,142.37,124.4,148.97,144.93,124.79,128.85
"2010Q3",141.68,120.64,123.33,133.77,152.25,132.75,123.82,88.13,101.33,137.06,144.48,129.11,146.45,139.57,134.23,133.39,119.19,159.37,155.27,168,147.07,128.32,117.49,163.1,119.21,190.25,154.93,138.93,121.04,139.12,140.93,121.6,123.57
"2010Q4",138.65,118.69,121.39,131.27,151.5,128.3,119.73,86.93,99.83,134.65,143.14,124.86,142.41,138.63,130.93,131.73,114.19,154.14,158.55,165.39,144.11,124.88,115.49,162.89,113.84,182.96,149.42,133.53,118.36,136.4,136.46,117.2,118.57
"2011Q1",137.85,114.43,119.53,129.62,149.45,124.14,116.41,85.73,97.38,132.47,143.51,119.73,140.61,136.07,127.36,129.04,111.95,151.14,159.85,163.65,141.9,120.84,113.79,160.65,108.95,180.33,136.65,128.8,112.64,129.39,132.16,112.88,114.7
"2011Q2",134.26,107.97,114.67,124.46,145.5,116.24,110.23,82.46,92.75,128.21,142.3,113.65,136.38,131.32,123.96,125.61,108.34,146.78,158.08,164.5,135.46,114.91,109.36,153.41,103.98,175.89,131.72,123.64,108.61,128.53,125.7,102.42,107.43
"2011Q3",130,104.54,111.41,122.95,144.82,112.42,109.14,79.58,89.07,124.53,141.57,111.74,135.86,129.14,122.3,124.22,105.15,140.02,157.3,164.82,132.08,113.28,107.56,150.57,101.1,170.8,128.66,119.63,102.89,124.7,121.81,98.41,102.78
"2011Q4",127.09,101.66,108.39,119.32,142.16,109.21,107.38,76.53,86.67,121.75,139.26,108.72,132.65,126.07,120.2,122.11,103.55,138.5,154.37,163.9,128.63,112.78,103.64,144.96,95.2,171.94,121.32,117.08,98.6,123.51,119.81,92.93,95.16
"2012Q1",125.34,101.63,105.88,115.4,139.85,105.25,105.89,73.41,84.25,120.15,136.86,108.03,131.01,124.92,117.87,121.02,100.39,137.98,153.6,163.21,126.83,111.04,101.45,145.8,88.34,175.02,124.29,116.84,97.37,124.11,115.9,89.42,89.99
"2012Q2",122.42,98.71,103.32,113.49,138.21,104.42,105.02,70.4,82.1,120.6,135.92,105.52,129.87,123.81,115.98,120.07,98.72,137.95,150.72,159.03,129.49,112.72,99.29,149.57,83.83,176.12,121.71,113.98,90.98,122.05,115.79,88.16,84.07
"2012Q3",121.51,98.06,103.33,112.43,135.71,102.71,101.47,67.77,82,121.13,136.68,103.75,127.71,123.57,115.81,119.35,97.3,141.21,152.31,158.29,130.73,112.24,96.65,148,82.82,175.89,123.8,111.95,85.71,123.57,114.08,83.96,81.88
"2012Q4",122.77,98.46,102.16,114.24,134.4,102.29,100.8,64.75,82.02,122.04,138.61,103.42,128.11,122.64,116.67,120.26,98.28,140.77,153.24,161.21,131.81,111.56,96.02,156.36,84.15,174.92,123.77,112.22,81.52,119.12,113.5,82.38,81.57
"2013Q1",123.25,97.83,103.68,115.51,134.24,103.79,100.22,66.46,82.99,121.39,139.78,103.7,128.04,123.96,117.75,120.84,99.54,144.94,152.68,160.83,133.87,112.54,97.38,157.53,89.15,176.26,126,112.47,78.64,117.48,114.67,81.87,82.25
"2013Q2",127.17,100.86,107.02,120.16,135.85,104.26,101.6,68.03,85.37,123.27,144.01,106.37,129.17,127.18,121.75,124.89,101.43,149.21,159.11,169.83,136.89,115.18,98.77,167.21,93.76,182.86,125.69,113.6,77.11,120.37,117.24,81.42,82.98
"2013Q3",131.29,104.63,110.19,122.92,139.08,107.6,104.21,69.32,85.31,128.39,147.17,110.61,133.69,130.91,126.37,128.44,106.18,157.42,162.52,178.96,143.26,119.7,103.49,176.31,98.29,186,128.7,118.25,78.12,123.68,119.21,82.55,83.41
"2013Q4",134.49,107.28,115.9,124.24,140.89,108.84,105.2,71,86.13,131.36,149.24,113.83,136.24,134.02,129.32,129.57,109.3,157.41,165.59,181.19,147.25,125.37,106.13,181.27,97.04,195.17,131.76,121.84,81.42,126.91,120.2,83.32,82.37
"2014Q1",136.04,109.92,120.02,126.62,142.26,110.66,106.81,73.06,87.14,135.36,151.26,116.65,139.1,136.32,132.66,132.89,112.62,162.25,166.3,185.16,150.6,129.27,108.47,187.33,101.18,200.24,134.27,124.28,83.49,129.22,122.07,84.28,82.19
"2014Q2",139.15,113.42,127.21,127.78,144.57,113.5,107.37,75.39,87.32,138.6,154.56,120.65,143.13,139.92,136.18,134.94,116.83,161.59,169.77,190.08,156.47,135.13,112.51,193.32,105.65,211.52,135.3,127.52,86.41,129.69,123.3,87.07,85.65
"2014Q3",141.81,116.38,133.78,129.58,146.05,114.47,109.85,75.72,88.46,141.02,158.85,122.77,145.29,141.43,139.21,138.33,120.34,162.4,173.18,196.57,159.72,140.42,116.94,203.36,114.91,221.96,133.83,131.34,88.87,132.56,125.63,91.38,88.37
"2014Q4",141.52,117.73,137.73,131.01,146.2,117.2,111.15,76.3,88.48,142.63,160.83,124.14,148.12,143.46,140.4,140.43,121.89,169.31,174.15,198.22,162.54,142.39,121.61,207.28,120.05,221.52,139.75,135.12,90.27,134.04,130.41,93.96,88.1
"2015Q1",141.97,119.86,140.44,133.66,146.86,116.89,111.65,75.49,87.31,144.45,162.99,125.82,149.62,144.61,141.68,140.61,123.56,167.78,176.05,200.77,164.15,145.24,127.54,213.39,124.14,226.25,145.56,138.36,93.24,134.28,131.55,96.52,91.32
"2015Q2",142.38,122.48,145.25,137.45,147.9,118.52,113.39,74.7,88.13,149,163.59,127.69,151.93,145.87,143.19,142.89,125.93,172.62,176.1,205.74,169.7,149.11,130.71,219.16,128.76,226.14,149.3,144.12,100.05,134.75,135.16,96.67,91.09
"2015Q3",143.35,125.12,147.99,139.26,149.86,121.03,115.82,77.95,88.82,150.74,162.98,131.22,155.67,148.79,144.98,144.69,129.34,175.64,175.15,207.18,170.51,151.25,135.6,219.91,127.43,231.92,158.48,147.14,104.87,135.02,139.05,96.58,91.37
"2015Q4",145.48,129.05,152.13,139.88,151.15,121.43,117.62,79.73,90.42,152.45,162.45,133.92,156.75,148.88,145.89,146.15,132.35,179.27,176.7,211.16,172.65,153.08,140.17,221.47,132.02,236.37,168.58,151,104.23,138.67,139.38,98.28,94.24
"2016Q1",145.98,130.9,156.71,140.35,151.36,122.62,119.67,80.3,91.85,152.25,161.58,135.31,158.26,149.73,147.19,149.47,134.39,181.56,177.54,211.75,173.97,155.58,141.8,224.17,138.95,239.02,174,152.05,105.71,140.27,143.08,98.19,97.16
"2016Q2",147.99,133.53,159.43,141.19,152.81,124.57,121.89,81,92.96,153.21,162.46,137.18,161.73,151.54,149.17,151.01,137.06,183.73,180.59,213.08,174.2,156.48,147.05,233.72,148.12,244.96,181.4,154.61,104.92,144.69,144.33,102.91,98.43
"2016Q3",149.52,139.37,164.2,143.4,153.78,126.02,123.04,81.73,93.66,154.89,163.83,139.01,163.18,153.36,152.32,153.91,141.13,188.45,178.57,217.45,179.5,163.9,148.81,243.73,152.95,256.28,183.09,159.54,109.01,150.03,149.17,103.78,103.01
"2016Q4",148.85,140.64,165.98,144.01,154.39,128.3,125.91,85.06,95.68,155.05,164.47,140.22,165.21,155.09,153.8,155.95,142.14,182.63,179.92,219.01,180.84,166.32,149.89,249.12,159.65,258.71,183.56,162.42,111.07,153.94,151.28,105,106.27
"2017Q1",149.11,142.61,166.88,145.39,155.78,130.86,125.76,85.7,96.69,155.55,164.58,141.98,166.68,155.61,155.07,155.84,142.29,185.3,178.88,217.89,182.41,166.79,150.92,250.45,160.76,261.31,184.77,164.04,108.98,154.67,150.76,106.18,104.93
"2017Q2",150.43,144.56,168.5,145.93,157.08,131.47,127.11,88.51,98.6,157.01,161.62,145.17,168.84,156.29,155.64,156.85,143.27,182.92,176.36,218.63,185.69,169.25,151.27,250.65,163.94,269.92,184.94,166.33,111.64,160.99,152.12,103.95,107.45
"2017Q3",150.73,144.21,168.15,147.35,159.23,132.91,128.13,90.36,100.78,158.23,160.84,148.38,172.16,156.99,156.14,157.87,145.72,179.96,179.32,217.52,185.3,167.12,153.36,248.83,165.28,271.91,194.15,167.03,111.98,163.71,152.6,106.61,108.67
"2017Q4",151.22,146.82,169.41,148.45,160.76,135.59,128.31,91.27,102.15,159.69,160.03,150.51,174.1,157.22,156.56,158.68,147.97,182.93,178.2,215.23,187.05,168.85,157.81,248.92,170.15,278.85,196.81,168.54,113.71,164.25,153.96,109.14,110.48
"2018Q1",151.35,148.26,173.24,149.07,161.64,137.1,131.46,95.34,104.39,160.67,160.27,152.34,175.91,158.29,157.48,159.26,150.53,184.52,177.94,217.21,187.43,171.78,160.36,250.33,181.52,282.69,199.89,171.41,120.09,166.71,156.53,111.93,113.53
"2018Q2",150.86,151.17,176.36,150.98,163.49,140.87,134.86,99.25,107.16,161.08,160.57,155.65,178.49,160.46,158.71,160.55,154.25,187.52,181.87,216.85,185.95,174.87,167.2,251.79,187.12,281.76,205.67,175.71,125.75,166.22,159.18,118.48,116.36
"2018Q3",150.79,153.02,179.06,153.02,164.63,142.53,136.38,101.76,109.62,160.73,159.46,157,180.14,159.73,159.48,161.02,156.16,189.77,184.13,214.35,190.04,178,171.92,259.62,202.15,284.15,204.73,178.47,129.3,167.6,159.51,122.37,118.77
"2018Q4",150.69,153.9,180.49,155.85,165.36,144.21,139.16,103.82,110.71,160.87,158.92,158.49,181.6,160.47,160.95,160.88,157.96,195.42,183.58,215.8,190.88,178.84,176.15,259.77,207.27,276.61,208.12,181.48,133.77,169.24,161.75,123.5,121.25
"2019Q1",149.95,155.21,179.99,157.17,165.76,145.89,141,105.33,113.63,160.79,157.24,159.36,183.3,161.02,161.15,161.24,159.65,195.22,184.94,214.63,192.37,178.55,179.05,263.52,213.33,278.66,213.91,184.43,132.53,169.52,164.25,127,123.11
"2019Q2",149.72,156.05,180.48,157.27,167.25,146.59,143.85,106.21,113.54,159.87,157.37,160.06,183.37,159.57,161.7,160.94,159.47,196.03,180.37,214.77,193.39,178.09,180.15,263.75,217.87,280.01,216.69,185.93,136.72,168.63,165.4,128.13,125.47
"2019Q3",149.18,157.89,179.37,158.08,167.3,149.22,146.48,108.09,116.38,159.26,158.59,161.37,183.07,159.6,161.99,159.94,160.2,197.8,178.65,218.98,191.32,178.1,178.33,261.88,219.3,280.53,224.27,189.22,137.68,170.55,170.02,129.35,128.72
"2019Q4",148.89,157.73,180.14,157.15,168.22,149.74,147.72,110.45,117.8,159.06,158.39,161.11,183.77,158.54,161.68,159.95,161.1,201.61,181.64,221.94,192.77,180.47,177.58,267.24,221.86,286.22,227.44,192.1,141.65,174.62,172.35,133.71,132.09
"2020Q1",149.13,158.61,179.82,156.66,169.59,151.08,147.16,112.54,119.49,159.14,158.29,162.03,183.66,158.04,161.96,159.74,160.86,208.66,180.17,222.06,190.56,179.77,180.58,270.61,223.24,284.82,233.26,193.81,148.17,181.82,172.64,136.81,135
"2020Q2",147.89,159.06,179.26,156.41,170.07,152.72,147.63,114.64,122.05,158.08,155.56,161.25,184.06,157.12,162.23,158.36,162.05,209.02,175.1,220.54,190.25,181.01,180.39,272.83,227.36,288.2,239.47,197.12,151.69,187.54,177.19,140.54,141.54
"2020Q3",148.74,159.97,182.26,157.91,172.63,153.87,150.65,118.47,125.46,158.82,155.72,161.87,186.51,159.03,163.75,159.98,163.74,212.21,172.37,218.66,193.59,183.54,189.12,278.33,245.58,283.63,248.79,201.75,160.87,190.33,181.26,144.66,144.2
"2020Q4",152.77,164.98,186.63,161.83,176.89,158.57,154.77,125.92,134.02,162.15,158.68,166.73,190.28,163.77,168.25,163.79,167.68,214.65,172.19,218.19,196.42,187.08,198.03,286.73,266.21,283.84,264.94,209.89,175.01,195.25,187.86,156.6,152.27
