,"p3401","p3407","p3408","p3409","p3410","p3411","p3412","p3413","p3414","p3415","p3416","p3417","p3418","p3419","p3420","p3421","p3422","p3501","p3502","p3503","p3504","p3520","p3521","p3522","p3523","p3524","p3526","p3527","p3528","p3529","p3530","p3531","p3532"
"1999Q3",97.79,96.81,96.05,98.39,99.09,100.6,98.18,97.64,99.21,96.87,98.22,97.51,97.02,96.96,97.41,97.89,97.19,91.26,95.2,93.15,95.48,95.85,94.65,95.15,99.06,93.68,97.19,97.21,96.19,96.04,97.12,96.62,97.84
"1999Q4",99.16,98.92,98.76,98.66,99.38,100.1,98.64,98.8,99.17,99.28,98.86,99.27,98.9,98.31,99.14,98.49,99.06,95.58,97.25,95.88,97.95,98.43,97.88,97.86,100.68,96.5,99.34,98.66,97.42,96.56,98.53,98.82,99.93
"2000Q1",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"2000Q2",101.9,102.33,103.64,102.31,103.18,101.19,101.57,101.98,101.58,103.39,102.07,102.63,103.02,103.39,103.61,103.94,103.68,103.01,103.09,104.9,102.92,104.17,102.35,104.98,104.01,110.01,102.02,101.72,102.39,101.04,102.1,101.45,101.2
"2000Q3",105.51,105.86,107.19,104.3,105.1,102.63,103.34,103.84,103.18,106.66,106.03,105.57,105.58,107.85,107.17,107.32,108.09,106.83,104.03,109.53,107.32,108.93,107.86,109.68,108.01,116.75,106.08,104.92,103.6,104.96,103.62,101.61,102.45
"2000Q4",106.66,107.37,110.08,105.65,106.26,105.73,105.61,105.67,105.08,109.29,107.95,107.3,108.01,110.22,110.06,110.07,111.33,108.57,107.93,114.13,111.53,113.23,111.07,112.92,111.79,122.71,110.84,108.77,106.16,109.56,104.62,103.79,103.08
"2001Q1",107.9,108.56,112.32,106.07,108.32,107.48,108.03,105.85,104.99,111.22,109.47,108.8,110.19,112.1,111.84,111.89,113.59,110.62,109.89,115.59,114.3,115.53,112.46,116.57,114.76,127.6,112.06,110.76,108.15,109.19,106.1,105.31,104.63
"2001Q2",111.29,112.88,117.44,109.71,111.57,109.12,110.26,107.21,107.49,114.84,113.02,112.76,114.81,116.94,115.27,115.15,117.48,113.16,113.91,120.06,119.39,120.74,118.06,122.01,121.39,130.05,114.29,116.56,108.02,112.19,109.24,105.61,106.95
"2001Q3",114.82,116.13,121.47,112.21,114.12,111.14,111.91,108.77,108.71,119.27,116.16,116.57,119.65,120.61,118.97,118.85,120.76,116.21,116.7,122.71,121.22,125.14,121.5,128.51,122.6,133.08,120.14,120.83,112.84,113.46,111.52,108.7,111.62
"2001Q4",117.92,118.4,124.46,113.63,116.5,112.56,113.15,109.25,109.43,120.83,117.39,119.03,121.85,122.64,120.75,120.84,122.67,119.61,116.67,122.94,123.79,127.3,125.23,133.94,128.11,134.47,123.25,123.93,116.2,114.1,113.54,109.77,114.12
"2002Q1",119.42,119.78,127.62,114.82,118.22,112.93,113.41,110.73,111.18,122.43,118.51,121.39,123.65,124.24,122.38,123.25,125.19,123.89,116.19,124.11,125.89,129.75,128.23,136.67,134.11,133.99,125.77,125.33,119.5,117.78,116.38,111.2,116.8
"2002Q2",122.48,122.5,131.64,116.55,120.47,116.61,116.29,112.26,111.41,125.71,121.48,124.9,126.42,127.23,124.96,125.97,128.33,133.44,117.93,126.35,128.24,132.95,131.9,142.55,139.07,138.55,132.04,128.81,124.64,124.9,119.58,115.18,118.49
"2002Q3",124.56,126.55,135.84,119.56,123.99,120.45,118.09,113.97,113.66,128.22,122.51,127.41,129.37,130.8,128.62,130.57,132.52,136.25,120.16,132.49,131.7,136.58,135.7,147.88,152.4,143.85,134.71,133.9,129.33,126.88,123.47,118.41,120.83
"2002Q4",126.07,128.74,139.56,122.4,126.57,122.11,119.74,115.66,115.44,130.94,124.57,129.58,132.04,133.22,131.4,133.96,136.76,138.86,121.39,136.21,134.06,139.98,140.82,147.99,158.56,148.74,142.69,138.06,134.14,130.53,127.15,122.61,122.96
"2003Q1",128.18,132.29,142.46,124.79,128.57,125.41,121.39,117.26,117.18,132.86,126.68,131.32,134.32,135.25,133.68,135.25,138.03,141.64,124.09,140.14,135.94,142.08,143.82,151.97,163.66,153.86,147.45,142.62,135.46,133.45,128.78,126.1,124.36
"2003Q2",131.16,135.1,147.46,129.11,133.18,128.42,124.48,119.15,119.36,135.54,128.35,135.13,137.89,138.26,137.53,137.48,141.84,144.28,126.76,143.97,140.52,145.19,149.28,154.35,168.32,158.15,151.89,148.38,139.78,137.22,132.86,128.35,126.29
"2003Q3",134.73,138.63,153.06,132.64,136.52,132.15,128.89,120.62,121.64,139.51,131.65,138.55,141.21,140.04,140.54,138.88,146.42,148.56,129.29,147.21,143.46,148.64,154.82,154.29,172.89,163.51,161.79,153.77,143.71,142.49,138.96,131.81,130.26
"2003Q4",136.66,142.11,157.65,136.06,138.72,135.34,131.72,122.88,123.07,140.93,132.03,140.95,143,141.61,142.49,140.44,149.26,149.75,131.66,149.12,146.93,153.35,157.69,155.89,180.6,167.2,167.09,159.29,147.98,146.11,141.04,134.53,135.25
"2004Q1",139.26,144.62,160.4,138.4,141.53,137.24,134.05,124.79,124.77,142.73,134.02,143.56,144.75,143.5,144.83,142.06,153.15,150.98,134.46,152,150.52,157.05,161.5,161.7,191.86,169.46,174.54,163.42,154.55,151.3,143.89,139.41,139.89
"2004Q2",143.84,148.35,164.94,142.38,145.43,141.94,137.9,127.99,128.43,146.34,137.07,147.41,147.91,146.84,147.54,146.58,158.15,152.35,139.06,155.87,155.56,163.77,165.93,171.54,203.76,177.11,186.49,169.24,161.5,157.7,148.79,146.16,148.24
"2004Q3",147.91,152.17,169.93,147.72,150.22,145.1,142.25,131.29,132.09,150.31,139.28,151.49,151.38,150.77,151.37,152.45,162.35,157.36,144.36,162.56,160.84,170.34,173.17,181.84,210.35,181.99,190.74,175.85,173.33,167.64,152.12,153.41,153.89
"2004Q4",150.53,155.05,173.19,150.58,154.82,149.84,145.23,134.77,135.13,153.11,141.54,154.73,154.57,152.8,154.15,154.99,166.79,161.03,145.53,168.4,166.04,174.05,180.63,188.91,218.82,184.39,201.39,181.62,184.37,179.43,158.31,160.09,157.18
"2005Q1",152.76,158.86,176.33,153.4,157.4,152.37,147.98,138.28,137.78,155.13,144.1,156.35,156.98,155.65,158.15,157.87,170.37,163.07,144.75,170.19,170.03,176.72,185.31,189.49,230.91,186.22,205.83,185.58,190.93,182.82,161.56,164.16,162.43
"2005Q2",156.82,164.1,182.7,157.3,161.75,156.02,151.45,141.48,140.37,160.38,149.32,159.45,162.02,161.76,164.8,162.39,174.93,166.92,147.68,177.59,174.56,180.62,192.83,190.77,239.7,190.86,214.85,191.71,200.84,193.03,166.86,169.97,167.29
"2005Q3",160.67,168.98,187.19,161.22,168.11,161.43,156.87,145.32,143.42,164.08,157.85,162.2,167.52,166.57,173.11,168.9,181.24,176.11,150.11,181.31,181.4,186.46,197.61,198.48,249.8,191.28,226.65,197.67,207.96,200.19,172.57,173.89,171.71
"2005Q4",162.89,173.38,192.97,166.17,171.82,163.71,160.41,147.94,146.01,167.46,163.43,164.97,170.85,171.98,178.9,173.55,184.73,180.14,153.88,184.31,184.5,190.63,203.29,203.42,264.05,196.99,235.77,203.43,215.19,203.46,176.43,179.69,178.92
"2006Q1",164.4,175.33,196.3,169.82,174.66,166.69,164.16,150.59,148.89,170.6,166.94,167.45,172.93,174.46,182.11,176.14,186.21,182.75,158.87,189.58,186.69,194.01,208.58,210.64,269.75,201.53,245.08,207.65,222.67,213.81,181.43,185.03,182.69
"2006Q2",167.52,178.87,199.89,174.02,179.85,170.29,166.99,154.37,152.76,172.82,171.6,170.12,177.27,178.45,185.78,181.79,190.46,189.8,159.37,193.57,190.94,198.47,215.21,217.95,276.71,205.76,257.01,212.8,231.19,220.97,185.57,188.33,189.82
"2006Q3",169.77,181.71,204.01,177.57,181.59,173.22,169.66,158.13,154.77,177.71,174.4,172.97,179.25,181.83,187.69,184.69,192.14,189.48,159.83,196.8,193.1,200.77,222.49,223.97,284.94,218.29,265.37,217.48,238.46,225.27,189.77,192.72,194.73
"2006Q4",172.2,183.89,204.42,178.79,184.87,176.25,172.4,160.29,157.41,180.08,177,174.57,180.9,183.46,188.53,187.01,194.23,191.46,158.95,201.23,195.94,201.86,225.69,227.3,285.22,223.85,266.43,219.02,241.24,236.2,193.62,193.21,197.6
"2007Q1",173.96,185.13,205.12,181.01,186.01,177.3,174.61,161.8,158.84,179.46,177.49,174.89,182.87,183.03,189.15,189.46,196.47,194.89,158.8,202.53,196.64,202.32,229.31,229.74,289.98,230.13,268.02,218.41,247.18,242.46,194.52,196.39,201.5
"2007Q2",174.04,186.37,204.28,181.58,186.47,178.6,177.09,162.34,160.45,180.6,179.2,175.18,182.51,181.67,188.96,187.35,194.62,193.3,159.68,204.14,196.1,200.03,229.7,229.17,293.36,235.04,258,215.63,248.12,246.34,195.44,199.13,200.57
"2007Q3",174.04,184.26,201.4,181.25,186.22,177.2,175.79,159.71,161.52,179.09,179.15,174.07,182.18,180.03,186.22,185.01,193.33,195.02,164.81,207.44,193.69,198.55,226.29,223.25,289.42,233.16,246.95,211.14,246.49,246.07,192.44,198.56,199.59
"2007Q4",172.09,179.68,196.98,178.56,184.17,174.45,172.87,155.21,158.23,176.92,178.72,172.45,181.32,178,182.07,181.5,190.55,190.86,165.83,205.55,193.52,193.62,221.87,220.11,277.95,228.9,239.84,206.51,242.62,243.78,189.32,194.54,195.32
"2008Q1",170.52,177.23,192.42,174.08,183.01,172.44,170.04,150.44,155.96,177.21,178.84,169.44,178.44,175.33,178.04,178.47,185.15,187.82,169.85,204.29,190.73,188.12,218.02,220.54,279.72,226.87,239.03,202.56,241.32,240.1,188.84,191.12,190.18
"2008Q2",168.44,169.56,181.1,168.03,177.52,168.03,162.81,142.92,148.72,172.97,174.69,164.84,176.78,170.95,170.14,171.12,177.97,186.33,173.84,201.02,186.41,181.04,210.61,221.92,263.43,223.86,233.61,194.81,230.35,234.41,181.11,186.78,185.21
"2008Q3",164.86,160.98,170.37,162.44,174.07,163.21,154.11,132.29,140.53,166.21,170.39,159.76,173.92,165.9,164.4,165.25,165.98,174.61,169.13,193.98,179.35,172.02,197.4,222.11,233.72,224.41,225.77,185.12,212.23,216.98,174.71,179.46,173.97
"2008Q4",162.58,152.78,160.68,159.79,170.63,155.85,148.39,123.85,133.71,161.94,167.82,154.95,171.42,162.01,159.82,160.45,157.3,178.01,165.23,189.8,174.23,165.95,179.86,215.97,200.14,222.75,220.58,175.71,201.67,199.3,167.3,172.72,167.43
"2009Q1",159.74,148.03,149.66,156.71,167.54,149.44,142.61,114.53,124.05,157.25,165.01,151.49,167.92,159.88,155.54,156.29,151.83,173.67,165.4,184.78,169.46,162.24,164.72,210.33,172.35,215.04,205.5,166.58,175.33,183.16,159.13,161.84,160.94
"2009Q2",154.03,135.8,137.4,148.39,165.04,140.61,135.86,103.41,117.15,151.91,157.54,145.1,161.03,155.24,149.35,150.18,141.12,167.83,157.15,180.89,162.94,153.92,144.12,196.8,150.37,211.43,186.36,156.17,158.48,166.07,153.74,150.03,151.18
"2009Q3",150.56,128.94,130.26,141.5,160.35,132.54,131.35,96.38,109.17,148.19,152.86,137.88,153.27,150.98,143.09,142.98,133.48,163.44,158.45,175.12,155,144.45,131.8,172.86,140.8,204.56,176.41,149.51,145.66,164.7,149.84,139.81,146.81
"2009Q4",147.89,124.83,127.39,138.14,157.89,133.24,130.2,93.26,106.03,144.34,148.75,135.81,151.66,146.13,139.96,138.74,128.5,162.49,153.46,174.29,150.93,138.84,126.97,167.58,134.67,198.46,171.22,146.56,136.49,161.9,149.24,137.27,143.99
"2010Q1",146.27,122.79,125.48,135.87,156.96,133.38,127.75,90.08,103.34,143.59,146.69,132.96,151.28,144.32,139.14,137.96,124.83,160.54,153.32,173.95,149.12,135.65,122.19,160.62,130.96,194.93,169.5,143.47,130.55,157.15,146.65,132.11,136.35
"2010Q2",143.68,123.18,126.26,136.45,155.35,134.66,126.57,89.46,102.43,140.14,146.76,131.58,149.29,141.97,137.05,135,122.47,158.61,156.34,169.23,148.44,132.73,121.07,159.96,126.15,190.48,166.48,142.77,125.37,149.74,146.33,128.44,131.61
"2010Q3",141.35,120.93,123.81,134.06,152.66,133.18,124.03,88.71,101.68,137.23,144.34,128.89,146.5,139.34,134.53,133.28,119.53,159.7,155.38,168.95,147.58,128.99,118.53,164.2,120.41,190.41,156.87,139.41,122.12,140,142.4,125.33,126.2
"2010Q4",138.34,118.95,121.92,131.56,151.91,128.72,119.89,87.54,100.17,134.79,143.05,124.62,142.47,138.41,131.22,131.65,114.49,154.64,158.65,166.35,144.64,125.56,116.66,164.14,115,183.23,151.29,133.98,119.61,137.07,137.94,121,121.13
"2011Q1",137.54,114.73,120.02,129.87,149.85,124.56,116.59,86.33,97.65,132.65,143.47,119.52,140.66,135.91,127.63,128.96,112.26,151.66,159.92,164.61,142.32,121.48,114.91,162.1,109.86,180.85,138.15,129.27,113.89,129.94,133.63,116.58,117.15
"2011Q2",133.94,108.2,115.15,124.66,145.92,116.63,110.36,83.05,92.98,128.48,142.33,113.46,136.46,131.18,124.22,125.55,108.63,147.04,158.04,165.76,136.09,115.55,110.51,154.9,104.61,176.65,133.06,124.1,109.85,128.81,127.16,105.98,109.8
"2011Q3",129.7,104.73,111.81,123.11,145.23,112.78,109.29,80.17,89.25,124.79,141.62,111.53,135.93,129.03,122.54,124.14,105.51,140.27,157.25,166,132.73,113.9,108.72,152.07,101.83,171.55,130.16,120.04,104.12,124.96,123.2,101.82,105.02
"2011Q4",126.76,101.82,108.77,119.45,142.55,109.54,107.54,77.1,86.8,122,139.31,108.54,132.72,125.93,120.42,122,103.9,138.71,154.35,165.16,129.38,113.44,104.66,146.59,95.84,172.58,122.8,117.47,99.76,124.1,121.19,96.06,97.26
"2012Q1",124.98,101.72,106.29,115.49,140.23,105.59,106.05,73.93,84.4,120.34,136.92,107.84,131.08,124.74,118.08,120.91,100.76,138.12,153.58,164.6,127.65,111.7,102.46,147.55,89.07,175.4,125.85,117.25,98.53,124.92,117.23,92.41,92.03
"2012Q2",122.1,98.79,103.69,113.58,138.54,104.78,105.19,70.9,82.24,120.71,135.98,105.33,129.91,123.64,116.2,119.96,99.08,138.03,150.81,160.4,130.25,113.44,100.25,151.23,84.6,176.38,123.36,114.37,92.1,123.06,117.12,91.05,85.95
"2012Q3",121.17,98.15,103.74,112.54,135.99,103.05,101.65,68.23,82.19,121.21,136.72,103.58,127.74,123.39,116.03,119.25,97.6,141.56,152.5,159.68,131.65,112.98,97.6,149.85,83.58,176.29,125.54,112.34,86.86,124.83,115.35,86.81,83.72
"2012Q4",122.41,98.55,102.61,114.35,134.67,102.63,101,65.2,82.23,122.1,138.65,103.25,128.13,122.44,116.93,120.19,98.6,140.99,153.37,162.59,132.73,112.25,97.03,158.31,85.05,175.66,125.47,112.62,82.55,120.28,114.81,85.33,83.37
"2013Q1",122.93,97.96,104.09,115.65,134.48,104.13,100.4,66.94,83.2,121.46,139.76,103.54,128.07,123.75,118,120.8,99.88,145.13,152.83,162.09,134.92,113.25,98.47,159.36,90.02,177,127.79,112.87,79.54,118.68,116.04,84.82,84.06
"2013Q2",126.82,101.02,107.51,120.31,136.11,104.59,101.78,68.53,85.61,123.34,143.97,106.2,129.2,126.95,121.98,124.81,101.81,149.41,159.1,171.22,138.05,115.91,99.92,169.22,94.7,183.71,127.43,114.02,77.89,121.77,118.65,84.31,84.75
"2013Q3",130.94,104.8,110.66,123.03,139.37,107.91,104.37,69.84,85.53,128.48,147.13,110.42,133.75,130.68,126.61,128.37,106.61,157.34,162.21,180.18,144.24,120.46,104.73,178.28,99.24,186.98,130.48,118.67,78.86,125.07,120.7,85.52,85.23
"2013Q4",134.12,107.51,116.36,124.36,141.21,109.15,105.34,71.56,86.36,131.44,149.16,113.64,136.34,133.8,129.57,129.49,109.76,157.51,165.39,182.36,148.36,126.18,107.37,183.4,97.76,195.77,133.63,122.32,82.28,128.43,121.7,86.28,84.12
"2014Q1",135.65,110.19,120.54,126.72,142.59,110.98,106.92,73.64,87.36,135.49,151.2,116.47,139.22,136.1,132.93,132.77,113.07,162.39,166.01,186.39,151.63,130.13,109.69,189.58,101.75,200.9,136.25,124.77,84.38,130.95,123.6,87.38,83.89
"2014Q2",138.79,113.73,127.69,127.87,144.87,113.83,107.49,75.99,87.54,138.74,154.49,120.47,143.26,139.71,136.48,134.86,117.25,161.96,169.46,191.26,157.5,136.02,113.8,195.84,106.16,211.85,137.35,128.08,87.45,131.2,124.84,90.31,87.41
"2014Q3",141.42,116.73,134.32,129.63,146.34,114.85,109.99,76.35,88.68,141.18,158.81,122.58,145.44,141.22,139.49,138.18,120.75,162.59,172.91,197.87,160.98,141.33,118.23,206.3,115.44,221.86,135.69,131.97,89.85,133.89,127.23,94.77,90.15
"2014Q4",141.17,118.08,138.31,131.05,146.45,117.57,111.3,76.91,88.68,142.75,160.71,123.95,148.28,143.2,140.67,140.28,122.29,169.52,173.9,199.56,163.63,143.32,122.91,210.13,120.47,221.39,141.64,135.74,91.11,135.19,132.02,97.17,89.87
"2015Q1",141.59,120.25,141.07,133.71,147.1,117.25,111.83,76.11,87.49,144.52,162.83,125.64,149.77,144.33,141.97,140.49,123.97,168.21,175.87,202.04,165.27,146.16,128.91,216.5,124.8,226.49,147.56,138.99,94.12,135.24,133.14,99.67,93.2
"2015Q2",141.96,122.86,145.88,137.51,148.13,118.88,113.6,75.3,88.3,149.09,163.32,127.5,152.12,145.53,143.44,142.72,126.38,172.89,175.87,206.92,170.9,150.08,131.98,222.19,129.36,226.55,151.36,144.77,100.73,135.88,136.69,99.5,92.87
"2015Q3",142.94,125.53,148.68,139.33,150.12,121.37,116.04,78.56,88.99,150.86,162.64,131.05,155.84,148.43,145.25,144.57,129.85,176.05,174.94,208.24,171.67,152.27,136.92,222.54,128.12,232.39,160.83,147.83,105.46,135.83,140.58,99.36,93.16
"2015Q4",145.09,129.41,152.82,139.88,151.41,121.83,117.82,80.37,90.62,152.6,162.17,133.73,156.93,148.51,146.18,146.02,132.97,179.67,176.55,212.45,173.89,154.17,141.63,224,133.38,236.6,171.07,151.76,104.76,139.61,140.89,101.13,96
"2016Q1",145.6,131.22,157.41,140.32,151.63,123.03,119.85,80.88,92.05,152.44,161.29,135.13,158.44,149.31,147.48,149.32,135.03,181.66,177.35,212.92,175.23,156.74,143.26,226.77,140.28,239.09,176.83,152.83,106.16,141.29,144.58,100.95,99.01
"2016Q2",147.6,133.79,160.1,141.14,153.08,124.99,122.05,81.58,93.16,153.33,162.21,136.99,161.94,151.09,149.45,150.87,137.74,183.94,180.16,214.24,175.5,157.61,148.7,236.69,150.02,245.04,184.29,155.36,105.25,145.39,145.79,105.99,100.34
"2016Q3",149.13,139.63,164.78,143.34,153.98,126.45,123.14,82.32,93.85,154.91,163.51,138.79,163.4,152.83,152.57,153.8,141.88,188.48,178.03,218.79,180.85,165.01,150.43,247.48,154.75,256.02,185.97,160.27,109.44,150.82,150.46,106.55,104.92
"2016Q4",148.42,140.96,166.55,143.96,154.6,128.73,126.04,85.69,95.88,155.12,164.16,140.02,165.44,154.6,154.06,155.84,142.84,182.76,179.26,220.38,182.27,167.43,151.57,253.06,161.31,258.98,186.83,163.15,111.61,155.04,152.62,107.92,108.41
"2017Q1",148.69,142.99,167.52,145.41,155.98,131.38,125.89,86.35,96.89,155.6,164.33,141.75,166.91,155.14,155.35,155.7,143.05,185.37,178.04,219.55,183.97,168.05,152.76,254.91,162.97,261.13,187.86,164.77,109.54,155.67,152.23,109.31,107.09
"2017Q2",150.02,145.03,169.33,145.94,157.3,132.02,127.22,89.16,98.81,157.19,161.35,144.92,169.06,155.86,156,156.74,144.08,182.76,175.69,220.66,187.34,170.68,153.25,254.89,166.13,269.82,188.16,167.08,112.34,162.17,153.84,107.14,109.79
"2017Q3",150.31,144.73,169.06,147.35,159.49,133.48,128.22,90.97,101,158.46,160.66,148.14,172.4,156.56,156.52,157.78,146.55,179.98,178.73,219.55,186.92,168.61,155.55,253.32,167.09,271.81,197.88,167.79,112.58,165.18,154.54,110.03,111.1
"2017Q4",150.82,147.36,170.36,148.43,161.02,136.23,128.39,91.84,102.34,159.85,159.84,150.24,174.39,156.77,156.92,158.61,148.87,182.84,177.71,217.08,188.71,170.4,160.23,253.41,172.09,279.12,200.17,169.3,114.16,165.24,155.9,112.65,112.92
"2018Q1",150.929,149.038,174.247,148.987,161.855,137.576,131.636,95.812,104.676,160.787,159.997,152.225,176.249,157.842,157.844,159.142,151.39,184.531,177.315,219.099,188.837,173.227,162.953,254.714,182.396,284.142,203.007,172.073,119.39,168.438,158.191,115.584,115.874
"2018Q2",150.39,152.171,177.298,150.846,163.669,141.184,135.128,99.635,107.58,161.021,160.267,155.68,178.889,159.966,159.121,160.399,155.044,188.089,180.838,218.765,187.133,176.306,170.2,256.683,186.283,283.792,208.729,176.377,123.837,168.607,160.62,122.483,118.636
