,"p3401","p3407","p3408","p3409","p3410","p3411","p3412","p3413","p3414","p3415","p3416","p3417","p3418","p3419","p3420","p3421","p3422","p3501","p3502","p3503","p3504","p3520","p3521","p3522","p3523","p3524","p3526","p3527","p3528","p3529","p3530","p3531","p3532"
"2003Q4",136.67,142.08,157.61,136.04,138.73,135.33,131.73,122.86,123.09,140.89,132,140.94,143,141.64,142.46,140.39,149.19,149.78,131.56,149.03,146.84,153.3,157.57,155.74,180.53,167.26,166.99,159.27,147.98,146.25,140.97,134.48,135.16
"2004Q1",139.28,144.59,160.36,138.36,141.54,137.23,134.06,124.77,124.79,142.71,133.99,143.55,144.76,143.53,144.81,142.02,153.07,151.01,134.39,151.89,150.41,156.98,161.37,161.55,191.8,169.49,174.48,163.39,154.57,151.47,143.81,139.33,139.81
"2004Q2",143.86,148.31,164.9,142.35,145.44,141.93,137.91,127.96,128.45,146.31,137.03,147.4,147.92,146.86,147.51,146.54,158.06,152.3,138.98,155.74,155.42,163.71,165.8,171.32,203.62,177.13,186.49,169.2,161.5,157.86,148.7,146.06,148.14
"2004Q3",147.92,152.12,169.86,147.69,150.23,145.09,142.26,131.26,132.11,150.28,139.22,151.49,151.39,150.8,151.34,152.41,162.25,157.28,144.3,162.44,160.68,170.25,173.01,181.62,210.2,181.99,190.68,175.8,173.4,167.86,152.03,153.29,153.79
"2004Q4",150.55,155,173.12,150.53,154.82,149.84,145.25,134.75,135.15,153.09,141.47,154.73,154.58,152.82,154.12,154.96,166.68,160.96,145.47,168.31,165.86,173.94,180.49,188.72,218.56,184.35,201.26,181.56,184.5,179.79,158.2,159.93,157.04
"2005Q1",152.77,158.79,176.27,153.36,157.38,152.35,147.99,138.26,137.8,155.1,144.03,156.35,156.98,155.66,158.11,157.83,170.26,163.01,144.68,170.06,169.84,176.61,185.15,189.24,230.6,186.15,205.64,185.5,191.03,183.11,161.41,163.98,162.24
"2005Q2",156.84,164.03,182.61,157.24,161.68,155.98,151.46,141.44,140.39,160.33,149.25,159.45,162,161.75,164.74,162.35,174.79,166.82,147.66,177.38,174.36,180.5,192.64,190.48,239.36,190.76,214.62,191.62,200.94,193.35,166.63,169.73,167.06
"2005Q3",160.68,168.91,187.09,161.15,167.99,161.37,156.88,145.26,143.43,164.02,157.77,162.2,167.49,166.54,173.03,168.84,181.07,176.01,150.09,181.02,181.19,186.32,197.4,198.15,249.38,191.19,226.38,197.55,208.03,200.48,172.25,173.56,171.41
"2005Q4",162.91,173.29,192.85,166.1,171.66,163.62,160.4,147.87,146.01,167.39,163.37,164.99,170.82,171.94,178.81,173.48,184.54,180.05,153.87,183.99,184.27,190.48,203.06,202.97,263.69,196.93,235.49,203.29,215.22,203.62,176.03,179.31,178.57
"2006Q1",164.42,175.23,196.16,169.76,174.49,166.59,164.14,150.5,148.87,170.54,166.87,167.48,172.89,174.41,182.01,176.06,186.01,182.7,158.85,189.28,186.44,193.85,208.37,210.18,269.44,201.49,244.82,207.51,222.7,213.95,181.02,184.62,182.31
"2006Q2",167.54,178.77,199.75,173.95,179.69,170.19,166.98,154.27,152.74,172.75,171.53,170.15,177.23,178.41,185.68,181.72,190.27,189.78,159.27,193.3,190.7,198.27,214.99,217.52,276.43,205.69,256.75,212.66,231.22,221.04,185.15,187.88,189.39
"2006Q3",169.78,181.59,203.87,177.5,181.41,173.12,169.65,158.03,154.75,177.64,174.34,173,179.21,181.79,187.58,184.6,191.96,189.48,159.72,196.57,192.84,200.57,222.29,223.55,284.72,218.19,265.07,217.33,238.52,225.38,189.35,192.3,194.27
"2006Q4",172.2,183.78,204.29,178.72,184.69,176.15,172.4,160.18,157.41,180.02,176.96,174.58,180.87,183.43,188.43,186.92,194.05,191.45,158.82,200.96,195.73,201.64,225.46,226.93,284.94,223.71,266.07,218.87,241.25,236.45,193.19,192.74,197.1
"2007Q1",173.95,185.02,204.98,180.91,185.82,177.21,174.61,161.68,158.84,179.39,177.45,174.91,182.84,183,189.07,189.37,196.29,194.81,158.7,202.21,196.45,202.1,229.05,229.37,289.57,229.97,267.63,218.25,247.21,242.7,194.04,195.85,201
"2007Q2",174.04,186.26,204.17,181.47,186.28,178.51,177.11,162.24,160.46,180.52,179.17,175.2,182.48,181.64,188.88,187.26,194.43,193.22,159.6,203.78,195.87,199.8,229.44,228.81,292.99,234.94,257.44,215.47,248.17,246.68,194.97,198.56,200.04
"2007Q3",174.05,184.15,201.31,181.12,186.04,177.1,175.81,159.59,161.53,178.99,179.12,174.1,182.15,180.03,186.14,184.93,193.14,194.92,164.74,207.01,193.49,198.31,226.02,222.9,289.02,233.16,246.33,210.97,246.56,246.32,191.95,197.9,199.07
"2007Q4",172.1,179.59,196.91,178.4,183.98,174.35,172.88,155.08,158.22,176.81,178.69,172.48,181.29,177.99,182,181.43,190.35,190.78,165.78,205.13,193.29,193.41,221.63,219.83,277.81,229,239.24,206.35,242.75,243.87,188.84,193.91,194.79
"2008Q1",170.53,177.14,192.37,173.92,182.82,172.33,170.06,150.3,155.94,177.11,178.81,169.47,178.41,175.34,177.96,178.38,184.97,187.71,169.78,203.85,190.51,187.94,217.81,220.22,279.37,226.98,238.29,202.42,241.48,240.13,188.37,190.56,189.63
"2008Q2",168.46,169.46,181.05,167.87,177.33,167.93,162.81,142.75,148.68,172.87,174.65,164.88,176.75,170.95,170.08,171.04,177.79,186.3,173.76,200.63,186.22,180.87,210.39,221.56,263.14,224.05,232.87,194.69,230.5,234.07,180.63,186.21,184.66
"2008Q3",164.88,160.89,170.31,162.28,173.89,163.12,154.11,132.13,140.49,166.12,170.34,159.78,173.88,165.88,164.34,165.18,165.8,174.58,169.09,193.58,179.12,171.86,197.16,221.61,233.38,224.56,225.04,185.03,212.34,216.61,174.24,178.95,173.32
"2008Q4",162.6,152.67,160.63,159.61,170.45,155.76,148.39,123.7,133.66,161.87,167.78,154.97,171.38,162.01,159.76,160.39,157.15,178,165.21,189.43,174.03,165.77,179.62,215.53,199.56,222.82,219.86,175.63,201.7,198.85,166.84,172.17,166.81
"2009Q1",159.76,147.93,149.59,156.56,167.37,149.36,142.6,114.39,124,157.16,164.98,151.51,167.87,159.87,155.49,156.24,151.68,173.69,165.39,184.46,169.24,162.07,164.49,209.9,171.79,215.06,204.9,166.49,175.29,182.82,158.7,161.29,160.28
"2009Q2",154.05,135.72,137.33,148.22,164.87,140.52,135.86,103.27,117.07,151.81,157.51,145.12,160.99,155.27,149.3,150.12,141,167.76,157.1,180.57,162.74,153.76,143.94,196.41,149.86,211.44,185.78,156.07,158.41,165.84,153.3,149.47,150.52
"2009Q3",150.59,128.88,130.2,141.35,160.19,132.44,131.34,96.25,109.09,148.11,152.85,137.89,153.23,151.01,143.05,142.93,133.39,163.44,158.34,174.83,154.81,144.31,131.65,172.62,140.39,204.65,175.74,149.41,145.51,164.41,149.41,139.22,146.18
"2009Q4",147.93,124.77,127.33,138.02,157.73,133.14,130.17,93.14,105.95,144.24,148.76,135.83,151.64,146.16,139.91,138.69,128.38,162.53,153.35,173.99,150.75,138.71,126.81,167.34,134.31,198.48,170.6,146.45,136.32,161.63,148.8,136.64,143.31
"2010Q1",146.31,122.74,125.43,135.76,156.8,133.27,127.72,89.96,103.25,143.51,146.69,132.98,151.26,144.35,139.09,137.92,124.72,160.6,153.2,173.63,148.91,135.51,122.01,160.38,130.63,194.99,168.85,143.36,130.38,156.83,146.2,131.4,135.66
"2010Q2",143.73,123.12,126.21,136.34,155.19,134.55,126.53,89.34,102.35,140.08,146.75,131.6,149.27,142,136.99,134.96,122.35,158.66,156.25,168.98,148.26,132.59,120.86,159.71,125.81,190.5,165.9,142.66,125.15,149.37,145.88,127.72,130.93
"2010Q3",141.4,120.86,123.75,133.95,152.5,133.08,124,88.6,101.61,137.16,144.34,128.91,146.47,139.37,134.46,133.23,119.41,159.72,155.31,168.66,147.4,128.84,118.29,163.92,120.1,190.33,156.38,139.28,121.89,139.66,141.92,124.58,125.54
"2010Q4",138.39,118.88,121.85,131.45,151.74,128.63,119.87,87.42,100.1,134.72,143.03,124.65,142.43,138.44,131.16,131.59,114.38,154.61,158.58,166.06,144.46,125.41,116.41,163.8,114.7,183.19,150.82,133.86,119.34,136.75,137.46,120.23,120.49
"2011Q1",137.58,114.66,119.95,129.77,149.69,124.46,116.57,86.2,97.6,132.57,143.44,119.54,140.62,135.92,127.57,128.9,112.15,151.64,159.86,164.33,142.17,121.34,114.66,161.73,109.63,180.74,137.8,129.15,113.61,129.73,133.18,115.82,116.54
"2011Q2",133.98,108.15,115.07,124.56,145.76,116.54,110.35,82.91,92.94,128.37,142.29,113.48,136.41,131.19,124.17,125.48,108.53,147.1,157.99,165.38,135.91,115.41,110.27,154.52,104.45,176.54,132.72,123.98,109.55,128.58,126.7,105.26,109.21
"2011Q3",129.74,104.69,111.75,123.02,145.06,112.7,109.27,80.03,89.22,124.69,141.57,111.55,135.89,129.04,122.49,124.09,105.39,140.33,157.21,165.66,132.56,113.77,108.46,151.68,101.58,171.44,129.79,119.93,103.8,124.77,122.78,101.13,104.48
"2011Q4",126.8,101.78,108.71,119.37,142.39,109.47,107.51,76.96,86.79,121.9,139.27,108.56,132.68,125.95,120.37,121.96,103.78,138.77,154.32,164.79,129.17,113.29,104.42,146.17,95.59,172.48,122.43,117.36,99.46,123.83,120.78,95.42,96.75
"2012Q1",125.03,101.69,106.23,115.42,140.08,105.52,106.01,73.8,84.38,120.26,136.88,107.86,131.04,124.77,118.04,120.86,100.64,138.2,153.53,164.2,127.43,111.56,102.22,147.12,88.77,175.35,125.44,117.14,98.24,124.55,116.84,91.8,91.53
"2012Q2",122.14,98.76,103.65,113.51,138.4,104.7,105.15,70.77,82.23,120.64,135.94,105.35,129.87,123.67,116.15,119.91,98.96,138.1,150.71,159.99,130.03,113.28,100.02,150.82,84.31,176.3,122.92,114.26,91.81,122.65,116.74,90.46,85.49
"2012Q3",121.22,98.12,103.69,112.46,135.87,102.98,101.62,68.11,82.16,121.14,136.68,103.6,127.7,123.42,115.99,119.2,97.49,141.58,152.37,159.25,131.39,112.82,97.38,149.42,83.32,176.17,125.1,112.24,86.6,124.39,114.98,86.24,83.26
"2012Q4",122.46,98.52,102.55,114.27,134.55,102.55,100.97,65.08,82.19,122.04,138.62,103.27,128.09,122.48,116.88,120.14,98.49,141.03,153.28,162.18,132.48,112.1,96.8,157.86,84.76,175.43,125.03,112.51,82.31,119.83,114.43,84.74,82.93
"2013Q1",122.97,97.92,104.04,115.56,134.37,104.06,100.38,66.82,83.17,121.39,139.74,103.56,128.02,123.8,117.95,120.73,99.77,145.19,152.74,161.69,134.64,113.1,98.22,158.9,89.72,176.77,127.33,112.76,79.33,118.26,115.64,84.23,83.62
"2013Q2",126.87,100.98,107.44,120.23,136,104.51,101.76,68.4,85.57,123.27,143.95,106.22,129.16,127,121.94,124.76,101.68,149.43,159.08,170.82,137.75,115.76,99.67,168.73,94.4,183.5,127.01,113.91,77.71,121.32,118.23,83.73,84.32
"2013Q3",130.99,104.75,110.59,122.96,139.24,107.83,104.35,69.71,85.49,128.4,147.11,110.44,133.71,130.73,126.57,128.31,106.47,157.45,162.28,179.83,143.96,120.31,104.45,177.8,98.91,186.75,130.06,118.56,78.67,124.61,120.26,84.92,84.78
"2013Q4",134.17,107.45,116.29,124.28,141.07,109.07,105.32,71.42,86.32,131.36,149.15,113.66,136.29,133.84,129.53,129.43,109.61,157.6,165.39,182.01,148.06,126.02,107.1,182.89,97.53,195.62,133.2,122.19,82.07,128.01,121.25,85.69,83.68
"2014Q1",135.7,110.13,120.47,126.64,142.45,110.91,106.92,73.49,87.32,135.4,151.18,116.48,139.18,136.14,132.89,132.72,112.92,162.48,166.05,186.03,151.34,129.95,109.43,189.04,101.56,200.72,135.81,124.64,84.18,130.45,123.15,86.76,83.47
"2014Q2",138.84,113.66,127.63,127.79,144.73,113.75,107.48,75.84,87.5,138.64,154.47,120.48,143.21,139.75,136.43,134.8,117.1,162.02,169.52,190.89,157.22,135.83,113.54,195.26,105.94,211.72,136.87,127.93,87.19,130.71,124.39,89.68,86.97
"2014Q3",141.47,116.66,134.25,129.56,146.2,114.77,109.98,76.19,88.65,141.08,158.78,122.6,145.39,141.27,139.44,138.14,120.61,162.68,172.98,197.45,160.66,141.14,117.96,205.64,115.21,221.83,135.26,131.8,89.6,133.42,126.77,94.11,89.72
"2014Q4",141.21,118.01,138.24,130.98,146.33,117.49,111.28,76.75,88.65,142.66,160.7,123.97,148.23,143.25,140.62,140.24,122.15,169.57,173.95,199.14,163.34,143.12,122.65,209.47,120.2,221.36,141.19,135.57,90.87,134.75,131.55,96.55,89.44
"2015Q1",141.64,120.17,140.99,133.64,146.98,117.18,111.8,75.95,87.48,144.44,162.82,125.66,149.73,144.4,141.93,140.44,123.83,168.22,175.86,201.64,164.97,145.97,128.64,215.78,124.5,226.39,147.05,138.82,93.86,134.82,132.68,99.06,92.74
"2015Q2",142.02,122.78,145.8,137.43,148.01,118.81,113.56,75.15,88.29,149,163.33,127.52,152.08,145.6,143.41,142.68,126.22,172.89,175.84,206.54,170.58,149.87,131.74,221.47,129.07,226.36,150.86,144.6,100.52,135.46,136.25,98.96,92.43
"2015Q3",143,125.44,148.6,139.25,149.99,121.31,116,78.4,88.98,150.75,162.66,131.07,155.8,148.5,145.21,144.52,129.67,176.03,174.93,207.88,171.36,152.06,136.66,221.88,127.84,232.3,160.28,147.64,105.25,135.49,140.14,98.85,92.71
"2015Q4",145.15,129.33,152.73,139.82,151.29,121.76,117.78,80.2,90.61,152.48,162.18,133.75,156.89,148.58,146.14,145.96,132.76,179.62,176.55,212.02,173.56,153.96,141.35,223.4,132.94,236.56,170.45,151.56,104.57,139.27,140.47,100.59,95.55
"2016Q1",145.66,131.15,157.32,140.27,151.5,122.95,119.82,80.73,92.04,152.32,161.31,135.15,158.39,149.4,147.44,149.28,134.82,181.73,177.35,212.5,174.9,156.5,142.98,226.15,139.83,239.06,176.2,152.63,105.98,141.01,144.15,100.44,98.55
"2016Q2",147.66,133.72,160.01,141.09,152.96,124.91,122.02,81.44,93.14,153.23,162.22,137.01,161.88,151.19,149.41,150.82,137.52,184.06,180.21,213.84,175.16,157.38,148.39,235.99,149.44,245.06,183.67,155.17,105.1,145.16,145.37,105.41,99.87
"2016Q3",149.19,139.56,164.7,143.28,153.88,126.36,123.13,82.17,93.84,154.83,163.53,138.82,163.36,152.95,152.54,153.76,141.64,188.64,178.09,218.34,180.5,164.78,150.14,246.61,154.19,256.06,185.37,160.09,109.28,150.55,150.11,106.02,104.46
"2016Q4",148.48,140.88,166.48,143.9,154.5,128.65,126.02,85.52,95.87,155.02,164.18,140.04,165.4,154.71,154.03,155.79,142.61,182.88,179.34,219.94,181.9,167.19,151.25,252.16,160.77,258.94,186.15,162.97,111.42,154.71,152.25,107.37,107.9
"2017Q1",148.75,142.89,167.45,145.33,155.89,131.25,125.91,86.22,96.89,155.5,164.34,141.78,166.87,155.24,155.31,155.65,142.82,185.51,178.17,219.05,183.59,167.78,152.43,253.91,162.25,261.12,187.31,164.62,109.45,155.36,151.82,108.73,106.61
"2017Q2",150.08,144.91,169.22,145.85,157.2,131.86,127.27,89.05,98.81,157.07,161.36,144.96,169.01,155.94,155.94,156.67,143.86,182.96,175.77,220.02,186.97,170.38,152.9,253.96,165.34,269.69,187.59,166.96,112.31,161.83,153.36,106.57,109.31
"2017Q3",150.36,144.59,168.93,147.25,159.39,133.31,128.3,90.9,101.01,158.33,160.66,148.18,172.34,156.64,156.45,157.7,146.32,180.18,178.79,218.93,186.56,168.3,155.17,252.31,166.5,271.67,197.24,167.68,112.64,164.8,153.98,109.44,110.62
"2017Q4",150.87,147.21,170.22,148.33,160.92,136.02,128.5,91.81,102.37,159.74,159.84,150.3,174.32,156.85,156.86,158.53,148.64,183.13,177.74,216.51,188.37,170.07,159.84,252.36,171.45,278.84,199.69,169.21,114.35,164.94,155.34,112.06,112.44
"2018Q1",150.98,148.79,174.1,148.91,161.76,137.51,131.69,95.84,104.63,160.7,160.05,152.18,176.16,157.92,157.77,159.07,151.19,184.78,177.49,218.48,188.58,172.98,162.61,253.55,182.42,283.35,202.52,172.11,120.27,167.46,157.8,114.94,115.45
"2018Q2",150.44,151.83,177.15,150.77,163.58,141.28,135.12,99.73,107.44,160.99,160.36,155.55,178.78,160.06,159.03,160.35,154.9,187.98,181.21,218.11,186.96,176.1,169.83,255.25,187.47,282.62,208.28,176.46,125.44,167.03,160.34,121.73,118.24
"2018Q3",150.35,153.79,179.97,152.82,164.72,142.9,136.67,102.23,109.95,160.63,159.18,156.96,180.45,159.32,159.83,160.8,156.85,190.41,183.31,215.6,191.16,179.3,174.93,262.91,202.22,285.66,206.92,179.27,128.68,168.38,160.61,125.78,120.64
"2018Q4",150.22,154.74,181.36,155.62,165.44,144.55,139.47,104.28,111.07,160.78,158.61,158.53,181.9,160.02,161.32,160.62,158.62,196.24,182.68,217.05,191.94,180.15,179.39,263.27,206.79,278.03,210.36,182.33,132.86,170.1,162.73,126.95,122.95
