,p3401,p3407,p3408,p3409,p3410,p3411,p3412,p3413,p3414,p3415,p3416,p3417,p3418,p3419,p3420,p3421,p3422,p3501,p3502,p3503,p3504,p3520,p3521,p3522,p3523,p3524,p3526,p3527,p3528,p3529,p3530,p3531,p3532
1999Q2,96.532,95.82,93.562,98.785,97.896,99.934,96.775,96.688,98.864,95.57,97.182,96.21,94.912,95.596,95.686,94.603,95.607,88.427,89.968,90.022,91.782,93.368,92.444,93.389,97.962,89.91,95.294,95.738,96.529,94.097,95.824,95.158,99.934
1999Q3,97.769,96.803,96.036,98.486,99.069,100.53,98.158,97.609,99.226,96.805,98.156,97.52,97.011,96.973,97.37,97.836,97.152,91.334,95.213,93.081,95.379,95.748,94.665,94.99,98.774,93.406,97.121,97.198,96.219,95.937,97.107,96.817,97.979
1999Q4,99.156,98.893,98.774,98.68,99.358,100.1,98.634,98.799,99.223,99.251,98.827,99.267,98.894,98.317,99.109,98.443,99.061,95.7,97.276,95.824,97.925,98.351,97.907,97.746,100.649,96.309,99.323,98.685,97.43,96.27,98.524,98.877,100.131
2000Q1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2000Q2,101.882,102.319,103.645,102.287,103.125,101.264,101.551,101.969,101.575,103.383,102.089,102.63,103.021,103.446,103.622,103.983,103.664,103.147,103.119,104.998,103.082,104.252,102.288,105.157,104.284,110.321,102.074,101.722,102.317,101.115,102.057,101.445,100.95
2000Q3,105.472,105.841,107.224,104.25,105.044,102.764,103.32,103.843,103.143,106.626,106.085,105.578,105.586,107.875,107.168,107.377,108.045,106.966,104.147,109.751,107.536,109,107.78,109.938,108.311,117.09,106.075,104.929,103.358,104.921,103.53,101.446,102.221
2000Q4,106.596,107.355,110.112,105.611,106.209,105.809,105.548,105.53,105.029,109.221,108.002,107.306,108.003,110.249,110.069,110.076,111.265,108.565,108.055,114.386,111.769,113.288,110.911,113.197,112.079,123.068,110.714,108.747,105.877,109.478,104.473,103.56,102.798
2001Q1,107.823,108.565,112.358,106.018,108.273,107.604,107.974,105.723,104.994,111.155,109.523,108.798,110.179,112.129,111.849,111.835,113.563,110.736,110.038,115.842,114.52,115.579,112.293,116.878,114.791,128.151,111.948,110.765,107.8,108.472,106.013,105.134,104.274
2001Q2,111.17,112.887,117.461,109.697,111.523,109.241,110.191,107.134,107.489,114.785,113.081,112.768,114.779,116.955,115.277,115.005,117.47,113.296,114.031,120.094,119.631,120.74,118.001,122.287,121.039,130.357,113.95,116.548,107.593,111.361,109.16,105.523,106.814
2001Q3,114.664,116.171,121.5,112.22,114.064,111.255,111.858,108.727,108.668,119.228,116.168,116.585,119.601,120.591,119.001,118.707,120.795,116.293,116.788,122.678,121.386,125.234,121.542,128.725,122.377,133.263,119.775,120.824,112.592,112.813,111.538,108.75,111.524
2001Q4,117.758,118.46,124.473,113.696,116.411,112.676,113.101,109.335,109.365,120.804,117.426,119.023,121.792,122.587,120.771,120.729,122.752,119.843,116.735,123.009,123.98,127.462,125.384,134.231,127.577,134.562,122.909,123.933,116.009,113.538,113.614,109.984,114.096
2002Q1,119.255,119.87,127.628,114.909,118.126,113.029,113.358,110.822,111.145,122.346,118.51,121.385,123.593,124.183,122.368,123.165,125.294,123.943,116.198,124.14,126.071,129.886,128.442,136.9,133.31,133.87,125.606,125.312,119.294,117.315,116.455,111.426,117.075
2002Q2,122.361,122.602,131.723,116.681,120.387,116.71,116.218,112.33,111.356,125.643,121.535,124.887,126.373,127.139,124.96,125.919,128.497,133.329,117.97,126.569,128.468,133.192,132.13,142.88,138.35,138.371,132.363,128.813,124.494,124.489,119.729,115.435,118.799
2002Q3,124.474,126.681,135.983,119.747,123.935,120.517,118.063,114.022,113.606,128.197,122.559,127.378,129.319,130.691,128.634,130.466,132.755,136.48,120.255,132.788,132.128,136.859,135.917,148.367,151.39,143.383,135.232,133.938,129.244,126.404,123.714,118.861,121.139
2002Q4,125.993,128.913,139.776,122.573,126.531,122.24,119.731,115.718,115.353,130.885,124.654,129.561,131.999,133.122,131.439,133.859,136.9,139.201,121.619,136.191,134.502,140.218,141.024,148.617,157.598,148.308,143.289,138.081,133.969,130.514,127.45,123.018,123.366
2003Q1,128.115,132.451,142.72,124.945,128.522,125.534,121.392,117.307,117.043,132.878,126.788,131.281,134.274,135.158,133.727,135.208,138.24,142.08,124.339,140.121,136.379,142.394,144.026,152.648,162.849,153.136,148.134,142.7,135.44,133.536,129.162,126.577,124.783
2003Q2,131.094,135.279,147.757,129.205,133.115,128.558,124.478,119.235,119.291,135.553,128.486,135.073,137.836,138.119,137.569,137.454,141.985,144.477,127.169,144.086,141.014,145.543,149.489,154.919,167.371,157.292,152.567,148.49,139.832,137.065,133.245,128.833,126.709
2003Q3,134.623,138.795,153.328,132.75,136.405,132.327,128.793,120.703,121.588,139.488,131.759,138.494,141.17,139.922,140.59,138.913,146.587,148.605,129.644,147.535,144.034,149.009,155.161,155.18,171.873,163.023,162.231,153.906,143.763,142.384,139.318,132.216,130.703
2003Q4,136.538,142.23,157.887,136.107,138.596,135.484,131.582,122.938,123.054,141.024,132.177,140.885,142.953,141.475,142.578,140.491,149.512,149.807,132.151,149.828,147.623,153.733,158.064,156.825,179.744,166.511,167.526,159.466,148.118,145.596,141.414,134.98,135.654
2004Q1,139.105,144.74,160.68,138.498,141.379,137.378,133.857,124.872,124.732,142.732,134.141,143.479,144.701,143.332,144.919,142.093,153.369,151.073,134.508,152.711,151.442,157.528,161.928,162.75,190.687,169.046,174.889,163.589,154.587,150.58,144.296,139.998,140.162
2004Q2,143.706,148.504,165.232,142.459,145.274,142.051,137.761,128.087,128.39,146.412,137.267,147.286,147.885,146.721,147.679,146.651,158.489,153.069,139.203,156.68,156.536,164.262,166.319,172.815,202.554,176.629,186.521,169.44,161.486,157.043,149.245,146.864,148.552
2004Q3,147.824,152.383,170.222,147.767,150.087,145.231,142.119,131.343,131.975,150.401,139.591,151.324,151.338,150.678,151.524,152.487,162.7,158.249,144.389,163.209,161.986,170.966,173.569,183.175,208.773,181.2,190.842,176.088,173.089,167.015,152.621,154.203,154.216
2004Q4,150.455,155.301,173.554,150.698,154.672,149.951,145.087,134.807,135.04,153.13,141.865,154.539,154.544,152.708,154.334,154.974,167.174,161.855,145.41,168.836,167.311,174.832,181.014,190.244,217.473,184.114,201.485,181.963,183.898,178.467,158.891,161.037,157.634
2005Q1,152.731,159.119,176.698,153.49,157.324,152.632,147.914,138.325,137.692,155.217,144.464,156.152,156.985,155.572,158.387,157.884,170.775,163.971,144.755,170.727,171.262,177.584,185.815,191.115,230.026,186.289,206.059,186.026,190.561,182.126,162.298,165.218,163.076
2005Q2,156.839,164.444,183.152,157.387,161.848,156.492,151.45,141.674,140.35,160.48,149.579,159.245,162.062,161.69,165.144,162.337,175.461,167.943,147.649,178.466,176.102,181.633,193.531,192.899,238.845,191.581,215.282,192.302,200.477,192.381,167.973,171.361,168.148
2005Q3,160.686,169.412,187.785,161.308,168.292,162.076,156.956,145.708,143.487,164.141,158.088,161.946,167.61,166.559,173.521,168.869,181.945,176.979,150.222,182.559,182.969,187.638,198.381,200.883,249.129,192.879,227.064,198.465,207.804,199.656,174.079,175.743,172.905
2005Q4,162.933,173.892,193.592,166.205,172.091,164.573,160.624,148.449,146.187,167.592,163.578,164.648,170.984,172.046,179.352,173.544,185.551,181.172,154.082,185.707,186.191,191.932,204.236,206.288,262.94,198.452,236.383,204.335,215.218,202.955,178.2,182.067,180.304
2006Q1,164.435,175.85,196.935,169.81,174.945,167.575,164.342,151.161,149.134,170.665,167.071,167.119,173.078,174.536,182.61,176.082,187.124,183.588,158.963,190.894,188.415,195.329,209.416,213.472,268.334,202.881,245.687,208.567,222.744,213.618,183.267,187.557,184.267
2006Q2,167.585,179.415,200.577,174.058,180.148,171.145,167.183,154.982,153.009,172.879,171.728,169.742,177.414,178.568,186.3,181.74,191.323,190.45,159.411,194.8,192.552,199.997,216.077,220.411,275.145,207.184,257.559,213.716,231.341,220.722,187.436,191.075,191.611
2006Q3,169.851,182.232,204.737,177.569,181.941,174.138,169.852,158.719,155.027,177.81,174.456,172.58,179.417,181.952,188.192,184.636,192.943,190.213,159.745,197.859,194.825,202.317,223.293,226.386,283.143,219.813,266.122,218.386,238.621,224.771,191.594,195.392,196.532
2006Q4,172.291,184.407,205.198,178.825,185.258,177.158,172.551,160.947,157.622,180.136,177.009,174.21,181.066,183.53,188.998,186.907,194.973,192.178,158.871,202.461,197.429,203.561,226.502,229.38,283.659,225.647,267.515,219.944,241.578,235.662,195.557,196.115,199.651
2007Q1,174.115,185.737,205.959,181.093,186.393,178.175,174.802,162.482,159.014,179.595,177.455,174.524,183.034,183.098,189.528,189.333,197.186,196.06,158.696,204.028,198.072,204.06,230.245,231.888,289.041,232.154,269.045,219.338,247.443,241.826,196.691,199.638,203.592
2007Q2,174.12,187.062,205.082,181.827,186.781,179.454,177.329,162.996,160.616,180.85,179.1,174.804,182.676,181.755,189.352,187.21,195.427,194.737,159.492,205.914,197.733,201.757,230.605,231.472,292.074,236.722,260.185,216.688,248.222,245.986,197.588,202.65,202.764
2007Q3,174.135,185.099,202.277,181.772,186.516,178.088,176.06,160.455,161.689,179.47,179.068,173.677,182.365,180.007,186.568,184.902,194.238,196.605,164.575,209.618,195.141,200.406,227.094,225.455,288.335,234.011,250.152,212.284,246.427,246.557,194.691,202.412,201.905
2007Q4,172.17,180.602,197.942,179.224,184.482,175.382,173.201,156.066,158.457,177.367,178.615,172.066,181.508,177.976,182.435,181.425,191.541,192.647,165.53,207.674,195.052,195.297,222.517,222.196,276.918,229.343,243.141,207.662,242.314,244.904,191.611,198.014,197.6
2008Q1,170.563,178.21,193.436,174.898,183.257,173.415,170.394,151.381,156.298,177.648,178.745,169.056,178.626,175.22,178.433,178.485,186.131,189.705,169.573,206.585,192.237,189.679,218.631,222.862,278.968,227.112,243.111,203.732,240.974,240.621,191.169,194.471,192.533
2008Q2,168.542,170.598,182.245,168.77,177.814,169.164,163.131,143.987,149.149,173.386,174.628,164.458,177.021,170.878,170.446,171.176,178.868,187.741,173.583,203.206,187.797,182.579,211.355,224.64,263.365,223.701,237.798,195.823,230.055,235.373,183.48,190.106,187.481
2008Q3,164.938,162.021,171.459,163.175,174.291,164.277,154.471,133.279,141.092,166.566,170.384,159.405,174.142,166.029,164.778,165.251,166.804,176.016,168.87,196.446,181.036,173.485,198.387,225.645,233.888,224.684,229.685,186.045,211.911,217.327,177.108,182.511,176.547
2008Q4,162.667,153.831,161.713,160.766,170.816,156.843,148.768,124.814,134.302,162.252,167.824,154.584,171.628,162.108,160.237,160.481,158.049,179.156,164.906,192.189,175.719,167.435,180.775,219.227,200.734,223.196,224.253,176.601,201.632,200.604,169.699,175.95,169.961
2009Q1,159.779,149.054,150.567,157.579,167.713,150.408,143.041,115.459,124.613,157.57,164.937,151.159,168.138,160.003,155.883,156.294,152.61,174.906,165.071,186.934,171.044,163.628,165.69,213.397,172.761,215.154,208.764,167.424,175.491,184.634,161.39,164.94,163.567
2009Q2,154,136.742,138.189,149.387,165.235,141.562,136.316,104.312,117.809,152.319,157.439,144.757,161.244,155.236,149.686,150.092,141.795,169.23,156.827,182.862,164.483,155.177,144.944,199.403,151.29,211.292,189.158,157.033,158.875,167.852,156.02,153.089,153.939
2009Q3,150.516,129.787,131.043,142.401,160.531,133.514,131.871,97.277,109.82,148.548,152.667,137.566,153.466,150.93,143.405,142.853,134.077,164.968,158.151,176.687,156.296,145.557,132.557,174.293,141.925,204.095,179.503,150.317,146.474,167,152.112,142.976,149.662
2009Q4,147.79,125.577,128.127,138.647,158.048,134.322,130.725,94.108,106.674,144.77,148.476,135.472,151.874,146.019,140.229,138.521,129.102,163.761,153.34,175.919,152.239,139.917,127.77,169.206,135.765,198.325,174.127,147.391,137.456,163.999,151.507,140.724,147.124
2010Q1,146.142,123.474,126.201,136.346,157.12,134.501,128.255,90.893,104.059,143.944,146.476,132.601,151.495,144.209,139.452,137.69,125.398,161.634,153.122,175.619,150.581,136.752,123.107,162.201,131.959,195.087,172.51,144.275,131.711,159.077,148.99,135.751,139.557
2010Q2,143.505,123.857,127.066,136.826,155.5,135.782,127.043,90.252,103.075,140.368,146.516,131.231,149.507,141.859,137.366,134.76,123.042,159.971,156.262,170.615,149.729,133.822,122.057,161.563,127.03,190.768,169.365,143.609,126.614,151.925,148.669,132.14,134.791
2010Q3,141.197,121.615,124.614,134.495,152.89,134.349,124.396,89.465,102.217,137.469,144.184,128.539,146.73,139.178,134.85,133.096,120.135,160.884,155.446,170.591,148.846,130.104,119.657,166.045,121.041,191.248,159.198,140.241,123.526,142.165,144.82,129.241,129.152
2010Q4,138.24,119.651,122.781,132.099,152.163,129.838,120.25,88.321,100.743,135.027,142.958,124.305,142.706,138.299,131.548,131.559,115.014,155.998,158.703,167.885,145.903,126.701,117.926,166.157,115.454,184.357,153.655,134.815,121.168,139.375,140.32,124.899,124.061
2011Q1,137.472,115.42,120.892,130.37,150.112,125.64,116.931,87.148,98.182,132.941,143.439,119.234,140.907,135.852,127.922,128.874,112.803,153.051,159.942,166.023,143.5,122.595,116.148,164.373,110.126,182.17,139.999,130.094,115.479,132.446,135.92,120.495,119.916
2011Q2,133.863,108.852,115.993,125.193,146.187,117.666,110.701,83.895,93.482,128.921,142.41,113.169,136.728,131.095,124.501,125.44,109.209,147.912,158,167.802,137.412,116.656,111.799,157.369,104.719,178.526,134.882,124.938,111.554,131.009,129.451,109.777,112.5
2011Q3,129.625,105.354,112.57,123.604,145.489,113.694,109.739,81.082,89.735,125.219,141.706,111.213,136.217,128.959,122.836,124.027,106.123,140.928,157.069,167.805,134.07,114.994,110.05,154.679,102.32,173.508,132.061,120.878,105.798,127.188,125.359,105.485,107.622
2011Q4,126.651,102.442,109.478,119.913,142.761,110.418,108.019,77.998,87.177,122.349,139.367,108.228,132.992,125.822,120.667,121.842,104.497,139.275,154.178,167.266,130.999,114.551,105.944,149.283,96.267,174.597,124.662,118.247,101.342,126.61,123.325,99.533,99.696
2012Q1,124.827,102.329,107.018,115.862,140.433,106.439,106.591,74.766,84.753,120.589,136.987,107.513,131.335,124.571,118.319,120.756,101.355,138.39,153.657,166.912,129.24,112.814,103.723,150.437,89.884,177.31,127.828,118.02,100.185,127.619,119.301,95.712,94.455
2012Q2,121.97,99.354,104.371,113.94,138.667,105.641,105.756,71.694,82.527,120.857,136.064,105.011,130.152,123.535,116.463,119.854,99.64,138.572,150.831,162.651,131.869,114.614,101.501,153.914,85.255,178.119,125.524,115.092,93.772,125.974,119.246,94.273,88.213
2012Q3,121.009,98.751,104.489,112.897,136.025,103.932,102.12,68.967,82.544,121.315,136.767,103.253,127.961,123.246,116.309,119.158,98.094,142.624,152.703,162.016,133.446,114.184,98.774,152.577,84.219,178.099,127.716,113.054,88.5,128.005,117.399,90.013,85.955
2012Q4,122.231,99.202,103.39,114.721,134.684,103.471,101.468,65.911,82.639,122.222,138.707,102.934,128.339,122.26,117.246,120.105,99.115,142.021,153.473,164.839,134.478,113.43,98.171,161.241,85.889,177.547,127.689,113.345,84.097,123.226,116.894,88.525,85.582
2013Q1,122.775,98.592,104.87,116.088,134.469,104.997,100.808,67.709,83.624,121.622,139.754,103.219,128.294,123.556,118.278,120.718,100.432,146.201,152.751,164.136,136.783,114.418,99.685,162.271,90.739,178.794,130.136,113.587,80.941,121.286,118.226,88.079,86.284
2013Q2,126.672,101.773,108.388,120.734,136.137,105.462,102.151,69.345,86.052,123.483,143.917,105.851,129.428,126.685,122.268,124.633,102.387,150.055,159.003,173.404,140.038,117.112,101.138,172.239,95.655,185.611,129.683,114.753,79.169,124.968,120.882,87.523,86.92
2013Q3,130.758,105.59,111.553,123.364,139.433,108.83,104.769,70.635,85.956,128.671,147.059,110.066,133.999,130.433,126.898,128.147,107.227,157.555,161.895,182.038,146.063,121.706,106.025,181.357,100.069,188.777,132.779,119.448,80.175,128.168,123.068,88.784,87.427
2013Q4,133.938,108.29,117.304,124.67,141.288,110.106,105.705,72.401,86.806,131.663,149.062,113.261,136.599,133.543,129.872,129.244,110.392,157.724,165.175,184.225,150.369,127.483,108.609,186.638,98.489,197.329,135.966,123.142,83.698,131.649,124.096,89.641,86.175
2014Q1,135.439,111.018,121.531,126.963,142.645,111.916,107.219,74.504,87.792,135.786,151.097,116.043,139.462,135.857,133.275,132.458,113.627,162.546,165.738,188.249,153.523,131.467,110.824,192.698,102.045,202.31,138.583,125.573,85.729,134.588,126.031,90.909,85.769
2014Q2,138.581,114.515,128.711,128.039,144.851,114.689,107.781,76.867,87.905,139.107,154.365,119.991,143.523,139.501,136.807,134.55,117.714,162.438,169.111,193.054,159.38,137.379,114.927,199.266,106.214,212.935,139.737,128.884,88.843,134.649,127.26,94.003,89.291
2014Q3,141.18,117.478,135.384,129.662,146.255,115.64,110.253,77.248,88.977,141.558,158.723,122.059,145.697,140.964,139.806,137.766,121.138,162.894,172.473,199.937,163.02,142.68,119.263,210.1,115.593,222.412,137.824,132.763,91.04,136.982,129.722,98.688,92.014
2014Q4,140.928,118.789,139.403,131.025,146.325,118.393,111.586,77.771,88.874,143.041,160.541,123.372,148.535,142.902,140.929,139.843,122.653,170.056,173.347,201.591,165.438,144.658,123.88,213.914,119.939,221.455,143.803,136.521,92.137,138.128,134.575,100.813,91.683
2015Q1,141.384,121.146,142.262,133.887,146.646,117.997,112.363,77.07,87.567,144.811,162.583,124.955,150.054,143.989,142.087,139.981,124.033,169.091,175.384,204.225,167.305,147.393,129.857,221.02,123.272,226.858,150.189,139.368,94.73,138.306,135.924,103.84,95.168
2015Q2,141.753,123.956,147.175,137.869,147.37,119.628,114.363,76.32,88.289,149.449,162.912,126.711,152.42,145.104,143.408,142.143,126.096,174.079,175.267,209.211,173.214,151.202,132.74,226.933,127.368,226.931,154.198,144.72,100.375,139.358,139.703,103.907,94.789
